"Step","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm__MIN","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm__MAX"
"30580","13503.1318359375","13503.1318359375","13503.1318359375"
"30600","10766.2177734375","10766.2177734375","10766.2177734375"
"30620","17844.833984375","17844.833984375","17844.833984375"
"30640","9915.7568359375","9915.7568359375","9915.7568359375"
"30660","9370.8046875","9370.8046875","9370.8046875"
"30680","14405.65234375","14405.65234375","14405.65234375"
"30700","8254.474609375","8254.474609375","8254.474609375"
"30720","7717.78369140625","7717.78369140625","7717.78369140625"
"30740","10125.54296875","10125.54296875","10125.54296875"
"30760","7283.3427734375","7283.3427734375","7283.3427734375"
"30780","8233.27734375","8233.27734375","8233.27734375"
"30800","8587.0244140625","8587.0244140625","8587.0244140625"
"30820","10580.18359375","10580.18359375","10580.18359375"
"30840","10031.6083984375","10031.6083984375","10031.6083984375"
"30860","24724.123046875","24724.123046875","24724.123046875"
"30880","7625.80224609375","7625.80224609375","7625.80224609375"
"30900","14245.7041015625","14245.7041015625","14245.7041015625"
"30920","7216.93994140625","7216.93994140625","7216.93994140625"
"30940","13378.6328125","13378.6328125","13378.6328125"
"30960","9302.2978515625","9302.2978515625","9302.2978515625"
"30980","9731.5087890625","9731.5087890625","9731.5087890625"
"31000","14641.927734375","14641.927734375","14641.927734375"
"31020","8552.0947265625","8552.0947265625","8552.0947265625"
"31040","8046.26806640625","8046.26806640625","8046.26806640625"
"31060","7442.62841796875","7442.62841796875","7442.62841796875"
"31080","8809.599609375","8809.599609375","8809.599609375"
"31100","15486.728515625","15486.728515625","15486.728515625"
"31120","15107.2998046875","15107.2998046875","15107.2998046875"
"31140","9047.4521484375","9047.4521484375","9047.4521484375"
"31160","21100.95703125","21100.95703125","21100.95703125"
"31180","10411.146484375","10411.146484375","10411.146484375"
"31200","6716.64453125","6716.64453125","6716.64453125"
"31220","10935.140625","10935.140625","10935.140625"
"31240","7654.828125","7654.828125","7654.828125"
"31260","19057.49609375","19057.49609375","19057.49609375"
"31280","11030.6611328125","11030.6611328125","11030.6611328125"
"31300","12334.4677734375","12334.4677734375","12334.4677734375"
"31320","10960.4208984375","10960.4208984375","10960.4208984375"
"31340","8836.2978515625","8836.2978515625","8836.2978515625"
"31360","29765.7890625","29765.7890625","29765.7890625"
"31380","7076.02734375","7076.02734375","7076.02734375"
"31400","8610.7294921875","8610.7294921875","8610.7294921875"
"31420","8605.6630859375","8605.6630859375","8605.6630859375"
"31440","8078.703125","8078.703125","8078.703125"
"31460","8984.5673828125","8984.5673828125","8984.5673828125"
"31480","41867.4375","41867.4375","41867.4375"
"31500","11652.4990234375","11652.4990234375","11652.4990234375"
"31520","13135.7900390625","13135.7900390625","13135.7900390625"
"31540","8659.01171875","8659.01171875","8659.01171875"
"31560","8242.96484375","8242.96484375","8242.96484375"
"31580","10238.5673828125","10238.5673828125","10238.5673828125"
"31600","7732.9677734375","7732.9677734375","7732.9677734375"
"31620","10601.9775390625","10601.9775390625","10601.9775390625"
"31640","24101.0703125","24101.0703125","24101.0703125"
"31660","8015.9892578125","8015.9892578125","8015.9892578125"
"31680","12097.7763671875","12097.7763671875","12097.7763671875"
"31700","9001.5048828125","9001.5048828125","9001.5048828125"
"31720","8807.0625","8807.0625","8807.0625"
"31740","12292.80078125","12292.80078125","12292.80078125"
"31760","11107.3115234375","11107.3115234375","11107.3115234375"
"31780","11993.75390625","11993.75390625","11993.75390625"
"31800","9554.1884765625","9554.1884765625","9554.1884765625"
"31820","10223.13671875","10223.13671875","10223.13671875"
"31840","7456.74267578125","7456.74267578125","7456.74267578125"
"31860","21890.46875","21890.46875","21890.46875"
"31880","17896.451171875","17896.451171875","17896.451171875"
"31900","6031.8427734375","6031.8427734375","6031.8427734375"
"31920","8504.2900390625","8504.2900390625","8504.2900390625"
"31940","8353.6240234375","8353.6240234375","8353.6240234375"
"31960","11623.5029296875","11623.5029296875","11623.5029296875"
"31980","9348.0703125","9348.0703125","9348.0703125"
"32000","10733.4775390625","10733.4775390625","10733.4775390625"
"32020","11736.9169921875","11736.9169921875","11736.9169921875"
"32040","18138.365234375","18138.365234375","18138.365234375"
"32060","7851.61962890625","7851.61962890625","7851.61962890625"
"32080","8641.6064453125","8641.6064453125","8641.6064453125"
"32100","8081.59521484375","8081.59521484375","8081.59521484375"
"32120","12774.4111328125","12774.4111328125","12774.4111328125"
"32140","12560.4345703125","12560.4345703125","12560.4345703125"
"32160","36802.890625","36802.890625","36802.890625"
"32180","8621.90625","8621.90625","8621.90625"
"32200","13631.787109375","13631.787109375","13631.787109375"
"32220","8633.94921875","8633.94921875","8633.94921875"
"32240","7957.73876953125","7957.73876953125","7957.73876953125"
"32260","17743.119140625","17743.119140625","17743.119140625"
"32280","9499.318359375","9499.318359375","9499.318359375"
"32300","17560.935546875","17560.935546875","17560.935546875"
"32320","9667.0986328125","9667.0986328125","9667.0986328125"
"32340","9382.4638671875","9382.4638671875","9382.4638671875"
"32360","7556.33447265625","7556.33447265625","7556.33447265625"
"32380","12322.283203125","12322.283203125","12322.283203125"
"32400","10300.1298828125","10300.1298828125","10300.1298828125"
"32420","23908.392578125","23908.392578125","23908.392578125"
"32440","8836.84375","8836.84375","8836.84375"
"32460","7369.005859375","7369.005859375","7369.005859375"
"32480","12646.896484375","12646.896484375","12646.896484375"
"32500","16060.5322265625","16060.5322265625","16060.5322265625"
"32520","11489.2353515625","11489.2353515625","11489.2353515625"
"32540","7679.6552734375","7679.6552734375","7679.6552734375"
"32560","10469.3603515625","10469.3603515625","10469.3603515625"
"32580","8757.3759765625","8757.3759765625","8757.3759765625"
"32600","16037.7939453125","16037.7939453125","16037.7939453125"
"32620","9727.7626953125","9727.7626953125","9727.7626953125"
"32640","11392.8984375","11392.8984375","11392.8984375"
"32660","16770.548828125","16770.548828125","16770.548828125"
"32680","8841.2451171875","8841.2451171875","8841.2451171875"
"32700","6928.24951171875","6928.24951171875","6928.24951171875"
"32720","12062.310546875","12062.310546875","12062.310546875"
"32740","9449.642578125","9449.642578125","9449.642578125"
"32760","18145.62109375","18145.62109375","18145.62109375"
"32780","22308.1171875","22308.1171875","22308.1171875"
"32800","13867.67578125","13867.67578125","13867.67578125"
"32820","11108.1669921875","11108.1669921875","11108.1669921875"
"32840","8472.892578125","8472.892578125","8472.892578125"
"32860","7556.2333984375","7556.2333984375","7556.2333984375"
"32880","9768.1640625","9768.1640625","9768.1640625"
"32900","9188.7568359375","9188.7568359375","9188.7568359375"
"32920","8770.814453125","8770.814453125","8770.814453125"
"32940","11031.6806640625","11031.6806640625","11031.6806640625"
"32960","7559.369140625","7559.369140625","7559.369140625"
"32980","11637.490234375","11637.490234375","11637.490234375"
"33000","9200.9267578125","9200.9267578125","9200.9267578125"
"33020","8565.4326171875","8565.4326171875","8565.4326171875"
"33040","8353.1318359375","8353.1318359375","8353.1318359375"
"33060","8976.919921875","8976.919921875","8976.919921875"
"33080","15808.3447265625","15808.3447265625","15808.3447265625"
"33100","10534.9345703125","10534.9345703125","10534.9345703125"
"33120","10535.83203125","10535.83203125","10535.83203125"
"33140","8409.392578125","8409.392578125","8409.392578125"
"33160","5815.060546875","5815.060546875","5815.060546875"
"33180","6722.546875","6722.546875","6722.546875"
"33200","7545.41259765625","7545.41259765625","7545.41259765625"
"33220","6898.63134765625","6898.63134765625","6898.63134765625"
"33240","9569.06640625","9569.06640625","9569.06640625"
"33260","7011.5595703125","7011.5595703125","7011.5595703125"
"33280","8503.9912109375","8503.9912109375","8503.9912109375"
"33300","10406.544921875","10406.544921875","10406.544921875"
"33320","10854.5634765625","10854.5634765625","10854.5634765625"
"33340","19974.900390625","19974.900390625","19974.900390625"
"33360","9020.73046875","9020.73046875","9020.73046875"
"33380","11315.05859375","11315.05859375","11315.05859375"
"33400","8086.66357421875","8086.66357421875","8086.66357421875"
"33420","10564.0712890625","10564.0712890625","10564.0712890625"
"33440","10880.470703125","10880.470703125","10880.470703125"
"33460","8568.3037109375","8568.3037109375","8568.3037109375"
"33480","7119.673828125","7119.673828125","7119.673828125"
"33500","9608.8447265625","9608.8447265625","9608.8447265625"
"33520","7885.58642578125","7885.58642578125","7885.58642578125"
"33540","8694.5771484375","8694.5771484375","8694.5771484375"
"33560","11695.3173828125","11695.3173828125","11695.3173828125"
"33580","7251.82177734375","7251.82177734375","7251.82177734375"
"33600","6418.8515625","6418.8515625","6418.8515625"
"33620","12259.7861328125","12259.7861328125","12259.7861328125"
"33640","8386.4521484375","8386.4521484375","8386.4521484375"
"33660","10370.53125","10370.53125","10370.53125"
"33680","19515.716796875","19515.716796875","19515.716796875"
"33700","6937.66064453125","6937.66064453125","6937.66064453125"
"33720","8101.2080078125","8101.2080078125","8101.2080078125"
"33740","10616.4267578125","10616.4267578125","10616.4267578125"
"33760","9414.4462890625","9414.4462890625","9414.4462890625"
"33780","7612.45361328125","7612.45361328125","7612.45361328125"
"33800","10656.7216796875","10656.7216796875","10656.7216796875"
"33820","9659.5712890625","9659.5712890625","9659.5712890625"
"33840","12468.7626953125","12468.7626953125","12468.7626953125"
"33860","9419.626953125","9419.626953125","9419.626953125"
"33880","10441.150390625","10441.150390625","10441.150390625"
"33900","7369.5390625","7369.5390625","7369.5390625"
"33920","6656.34716796875","6656.34716796875","6656.34716796875"
"33940","64076.8828125","64076.8828125","64076.8828125"
"33960","9731.8134765625","9731.8134765625","9731.8134765625"
"33980","10160.0400390625","10160.0400390625","10160.0400390625"
"34000","11395.775390625","11395.775390625","11395.775390625"
"34020","6395.2158203125","6395.2158203125","6395.2158203125"
"34040","6821.525390625","6821.525390625","6821.525390625"
"34060","8125.57763671875","8125.57763671875","8125.57763671875"
"34080","16799.974609375","16799.974609375","16799.974609375"
"34100","26094.1484375","26094.1484375","26094.1484375"
"34120","10272.0185546875","10272.0185546875","10272.0185546875"
"34140","9090.900390625","9090.900390625","9090.900390625"
"34160","9109.6181640625","9109.6181640625","9109.6181640625"
"34180","6658.90087890625","6658.90087890625","6658.90087890625"
"34200","17229.30859375","17229.30859375","17229.30859375"
"34220","7165.90869140625","7165.90869140625","7165.90869140625"
"34240","9490.19921875","9490.19921875","9490.19921875"
"34260","9736.9423828125","9736.9423828125","9736.9423828125"
"34280","8375.8515625","8375.8515625","8375.8515625"
"34300","9162.603515625","9162.603515625","9162.603515625"
"34320","9954.5185546875","9954.5185546875","9954.5185546875"
"34340","6384.318359375","6384.318359375","6384.318359375"
"34360","24687.11328125","24687.11328125","24687.11328125"
"34380","6842.42919921875","6842.42919921875","6842.42919921875"
"34400","8138.42236328125","8138.42236328125","8138.42236328125"
"34420","8174.09912109375","8174.09912109375","8174.09912109375"
"34440","8476.7314453125","8476.7314453125","8476.7314453125"
"34460","7923.98779296875","7923.98779296875","7923.98779296875"
"34480","15633.8076171875","15633.8076171875","15633.8076171875"
"34500","8688.91015625","8688.91015625","8688.91015625"
"34520","6562.9765625","6562.9765625","6562.9765625"
"34540","7934.26611328125","7934.26611328125","7934.26611328125"
"34560","12068.7353515625","12068.7353515625","12068.7353515625"
"34580","27102.5546875","27102.5546875","27102.5546875"
"34600","21699.9375","21699.9375","21699.9375"
"34620","11300.4248046875","11300.4248046875","11300.4248046875"
"34640","9450.51953125","9450.51953125","9450.51953125"
"34660","8459.36328125","8459.36328125","8459.36328125"
"34680","28985.388671875","28985.388671875","28985.388671875"
"34700","8209.9609375","8209.9609375","8209.9609375"
"34720","6656.4931640625","6656.4931640625","6656.4931640625"
"34740","7662.966796875","7662.966796875","7662.966796875"
"34760","8033.24951171875","8033.24951171875","8033.24951171875"
"34780","8007.4326171875","8007.4326171875","8007.4326171875"
"34800","12552.3232421875","12552.3232421875","12552.3232421875"
"34820","11430.1103515625","11430.1103515625","11430.1103515625"
"34840","7563.63818359375","7563.63818359375","7563.63818359375"
"34860","8170.2353515625","8170.2353515625","8170.2353515625"
"34880","14244.8427734375","14244.8427734375","14244.8427734375"
"34900","9944.583984375","9944.583984375","9944.583984375"
"34920","8077.50634765625","8077.50634765625","8077.50634765625"
"34940","7953.58984375","7953.58984375","7953.58984375"
"34960","10229.7294921875","10229.7294921875","10229.7294921875"
"34980","15840.06640625","15840.06640625","15840.06640625"
"35000","8158.2333984375","8158.2333984375","8158.2333984375"
"35020","16794.248046875","16794.248046875","16794.248046875"
"35040","26377.96875","26377.96875","26377.96875"
"35060","6888.626953125","6888.626953125","6888.626953125"
"35080","17513.90234375","17513.90234375","17513.90234375"
"35100","7471.0380859375","7471.0380859375","7471.0380859375"
"35120","11718.9462890625","11718.9462890625","11718.9462890625"
"35140","8548.69140625","8548.69140625","8548.69140625"
"35160","5726.26123046875","5726.26123046875","5726.26123046875"
"35180","17622.935546875","17622.935546875","17622.935546875"
"35200","7668.611328125","7668.611328125","7668.611328125"
"35220","9515.0068359375","9515.0068359375","9515.0068359375"
"35240","9477.8935546875","9477.8935546875","9477.8935546875"
"35260","7521.03271484375","7521.03271484375","7521.03271484375"
"35280","11111.072265625","11111.072265625","11111.072265625"
"35300","7523.48193359375","7523.48193359375","7523.48193359375"
"35320","13444.021484375","13444.021484375","13444.021484375"
"35340","6430.548828125","6430.548828125","6430.548828125"
"35360","9175.896484375","9175.896484375","9175.896484375"
"35380","7635.7578125","7635.7578125","7635.7578125"
"35400","8268.2314453125","8268.2314453125","8268.2314453125"
"35420","10773.4677734375","10773.4677734375","10773.4677734375"
"35440","8044.060546875","8044.060546875","8044.060546875"
"35460","11608.26171875","11608.26171875","11608.26171875"
"35480","14578.6025390625","14578.6025390625","14578.6025390625"
"35500","9005.9248046875","9005.9248046875","9005.9248046875"
"35520","17247.90234375","17247.90234375","17247.90234375"
"35540","10711.8359375","10711.8359375","10711.8359375"
"35560","8276.958984375","8276.958984375","8276.958984375"
"35580","6776.17724609375","6776.17724609375","6776.17724609375"
"35600","12660.77734375","12660.77734375","12660.77734375"
"35620","14134.5810546875","14134.5810546875","14134.5810546875"
"35640","7798.15380859375","7798.15380859375","7798.15380859375"
"35660","9556.1640625","9556.1640625","9556.1640625"
"35680","7153.474609375","7153.474609375","7153.474609375"
"35700","6659.40478515625","6659.40478515625","6659.40478515625"
"35720","10296.5673828125","10296.5673828125","10296.5673828125"
"35740","5646.8623046875","5646.8623046875","5646.8623046875"
"35760","8766.875","8766.875","8766.875"
"35780","6495.484375","6495.484375","6495.484375"
"35800","7935.44140625","7935.44140625","7935.44140625"
"35820","8529.447265625","8529.447265625","8529.447265625"
"35840","11320.646484375","11320.646484375","11320.646484375"
"35860","44790.77734375","44790.77734375","44790.77734375"
"35880","6205.9267578125","6205.9267578125","6205.9267578125"
"35900","6823.87548828125","6823.87548828125","6823.87548828125"
"35920","7623.685546875","7623.685546875","7623.685546875"
"35940","9242.306640625","9242.306640625","9242.306640625"
"35960","8180.431640625","8180.431640625","8180.431640625"
"35980","7473.24609375","7473.24609375","7473.24609375"
"36000","6404.05224609375","6404.05224609375","6404.05224609375"
"36020","14988.3447265625","14988.3447265625","14988.3447265625"
"36040","7474.333984375","7474.333984375","7474.333984375"
"36060","6150.24853515625","6150.24853515625","6150.24853515625"
"36080","13878.349609375","13878.349609375","13878.349609375"
"36100","11887.89453125","11887.89453125","11887.89453125"
"36120","7394.5693359375","7394.5693359375","7394.5693359375"
"36140","7543.6787109375","7543.6787109375","7543.6787109375"
"36160","26563.75390625","26563.75390625","26563.75390625"
"36180","17141.64453125","17141.64453125","17141.64453125"
"36200","12578.466796875","12578.466796875","12578.466796875"
"36220","6458.3349609375","6458.3349609375","6458.3349609375"
"36240","6865.3681640625","6865.3681640625","6865.3681640625"
"36260","12394.078125","12394.078125","12394.078125"
"36280","7221.85205078125","7221.85205078125","7221.85205078125"
"36300","7970.4931640625","7970.4931640625","7970.4931640625"
"36320","7694.03369140625","7694.03369140625","7694.03369140625"
"36340","6789.8779296875","6789.8779296875","6789.8779296875"
"36360","11122.9638671875","11122.9638671875","11122.9638671875"
"36380","7998.32568359375","7998.32568359375","7998.32568359375"
"36400","7033.87353515625","7033.87353515625","7033.87353515625"
"36420","19406.48046875","19406.48046875","19406.48046875"
"36440","6676.21435546875","6676.21435546875","6676.21435546875"
"36460","6325.88037109375","6325.88037109375","6325.88037109375"
"36480","7408.30078125","7408.30078125","7408.30078125"
"36500","12138.05078125","12138.05078125","12138.05078125"
"36520","10431.9697265625","10431.9697265625","10431.9697265625"
"36540","14741.7373046875","14741.7373046875","14741.7373046875"
"36560","7019.54541015625","7019.54541015625","7019.54541015625"
"36580","12109.916015625","12109.916015625","12109.916015625"
"36600","6031.37744140625","6031.37744140625","6031.37744140625"
"36620","10471.904296875","10471.904296875","10471.904296875"
"36640","8774.015625","8774.015625","8774.015625"
"36660","20205.525390625","20205.525390625","20205.525390625"
"36680","19871.150390625","19871.150390625","19871.150390625"
"36700","17290.52734375","17290.52734375","17290.52734375"
"36720","6371.6962890625","6371.6962890625","6371.6962890625"
"36740","7118.52783203125","7118.52783203125","7118.52783203125"
"36760","7113.9677734375","7113.9677734375","7113.9677734375"
"36780","41262.71875","41262.71875","41262.71875"
"36800","8044.31201171875","8044.31201171875","8044.31201171875"
"36820","10301.0107421875","10301.0107421875","10301.0107421875"
"36840","30315.908203125","30315.908203125","30315.908203125"
"36860","7328.09228515625","7328.09228515625","7328.09228515625"
"36880","7566.02978515625","7566.02978515625","7566.02978515625"
"36900","8843.140625","8843.140625","8843.140625"
"36920","6702.51318359375","6702.51318359375","6702.51318359375"
"36940","9941.6884765625","9941.6884765625","9941.6884765625"
"36960","7844.08447265625","7844.08447265625","7844.08447265625"
"36980","55770.84765625","55770.84765625","55770.84765625"
"37000","17925.853515625","17925.853515625","17925.853515625"
"37020","8241.6630859375","8241.6630859375","8241.6630859375"
"37040","10979.55078125","10979.55078125","10979.55078125"
"37060","7243.70654296875","7243.70654296875","7243.70654296875"
"37080","6421.44384765625","6421.44384765625","6421.44384765625"
"37100","7361.44287109375","7361.44287109375","7361.44287109375"
"37120","7026.70654296875","7026.70654296875","7026.70654296875"
"37140","8086.01611328125","8086.01611328125","8086.01611328125"
"37160","5974.279296875","5974.279296875","5974.279296875"
"37180","8176.142578125","8176.142578125","8176.142578125"
"37200","7504.42626953125","7504.42626953125","7504.42626953125"
"37220","18575.365234375","18575.365234375","18575.365234375"
"37240","19410.787109375","19410.787109375","19410.787109375"
"37260","8618.888671875","8618.888671875","8618.888671875"
"37280","9943.0556640625","9943.0556640625","9943.0556640625"
"37300","6299.5","6299.5","6299.5"
"37320","12850.361328125","12850.361328125","12850.361328125"
"37340","8433.9501953125","8433.9501953125","8433.9501953125"
"37360","10420.8525390625","10420.8525390625","10420.8525390625"
"37380","7984.36669921875","7984.36669921875","7984.36669921875"
"37400","17152.765625","17152.765625","17152.765625"
"37420","18465.2578125","18465.2578125","18465.2578125"
"37440","6905.47412109375","6905.47412109375","6905.47412109375"
"37460","6154.34912109375","6154.34912109375","6154.34912109375"
"37480","7031.45068359375","7031.45068359375","7031.45068359375"
"37500","7549.9873046875","7549.9873046875","7549.9873046875"
"37520","35119.109375","35119.109375","35119.109375"
"37540","9944.3994140625","9944.3994140625","9944.3994140625"
"37560","7598.17138671875","7598.17138671875","7598.17138671875"
"37580","5590.52392578125","5590.52392578125","5590.52392578125"
"37600","10954.1474609375","10954.1474609375","10954.1474609375"
"37620","7341.38427734375","7341.38427734375","7341.38427734375"
"37640","8543.072265625","8543.072265625","8543.072265625"
"37660","8906.796875","8906.796875","8906.796875"
"37680","7120.5986328125","7120.5986328125","7120.5986328125"
"37700","10722.5966796875","10722.5966796875","10722.5966796875"
"37720","11914.3876953125","11914.3876953125","11914.3876953125"
"37740","11484.2333984375","11484.2333984375","11484.2333984375"
"37760","7009.95458984375","7009.95458984375","7009.95458984375"
"37780","8701.0849609375","8701.0849609375","8701.0849609375"
"37800","7876.1689453125","7876.1689453125","7876.1689453125"
"37820","9582.2939453125","9582.2939453125","9582.2939453125"
"37840","7173.8828125","7173.8828125","7173.8828125"
"37860","7185.87109375","7185.87109375","7185.87109375"
"37880","22758.16796875","22758.16796875","22758.16796875"
"37900","11433.7919921875","11433.7919921875","11433.7919921875"
"37920","7285.70166015625","7285.70166015625","7285.70166015625"
"37940","12005.681640625","12005.681640625","12005.681640625"
"37960","7492.1923828125","7492.1923828125","7492.1923828125"
"37980","7181.71728515625","7181.71728515625","7181.71728515625"
"38000","6457.60693359375","6457.60693359375","6457.60693359375"
"38020","8145.7001953125","8145.7001953125","8145.7001953125"
"38040","9893.703125","9893.703125","9893.703125"
"38060","7834.98046875","7834.98046875","7834.98046875"
"38080","5822.9296875","5822.9296875","5822.9296875"
"38100","13797.5458984375","13797.5458984375","13797.5458984375"
"38120","8207.7197265625","8207.7197265625","8207.7197265625"
"38140","7083.8271484375","7083.8271484375","7083.8271484375"
"38160","37469.796875","37469.796875","37469.796875"
"38180","6667.474609375","6667.474609375","6667.474609375"
"38200","37610.4921875","37610.4921875","37610.4921875"
"38220","6464.5185546875","6464.5185546875","6464.5185546875"
"38240","8890.958984375","8890.958984375","8890.958984375"
"38260","25938.15234375","25938.15234375","25938.15234375"
"38280","7062.21728515625","7062.21728515625","7062.21728515625"
"38300","8763.349609375","8763.349609375","8763.349609375"
"38320","7035.78662109375","7035.78662109375","7035.78662109375"
"38340","6975.2373046875","6975.2373046875","6975.2373046875"
"38360","5539.00146484375","5539.00146484375","5539.00146484375"
"38380","5444.91259765625","5444.91259765625","5444.91259765625"
"38400","10413.828125","10413.828125","10413.828125"
"38420","7045.869140625","7045.869140625","7045.869140625"
"38440","8103.47607421875","8103.47607421875","8103.47607421875"
"38460","8570.10546875","8570.10546875","8570.10546875"
"38480","7469.435546875","7469.435546875","7469.435546875"
"38500","9454.314453125","9454.314453125","9454.314453125"
"38520","6395.181640625","6395.181640625","6395.181640625"
"38540","5952.25830078125","5952.25830078125","5952.25830078125"
"38560","12293.228515625","12293.228515625","12293.228515625"
"38580","7630.8408203125","7630.8408203125","7630.8408203125"
"38600","9363.9033203125","9363.9033203125","9363.9033203125"
"38620","8360.01953125","8360.01953125","8360.01953125"
"38640","7305.83251953125","7305.83251953125","7305.83251953125"
"38660","8150.69677734375","8150.69677734375","8150.69677734375"
"38680","8346.30859375","8346.30859375","8346.30859375"
"38700","9444.0869140625","9444.0869140625","9444.0869140625"
"38720","9558.0751953125","9558.0751953125","9558.0751953125"
"38740","6664.6240234375","6664.6240234375","6664.6240234375"
"38760","8453.447265625","8453.447265625","8453.447265625"
"38780","8104.86962890625","8104.86962890625","8104.86962890625"
"38800","6672.97216796875","6672.97216796875","6672.97216796875"
"38820","10544.4287109375","10544.4287109375","10544.4287109375"
"38840","6398.818359375","6398.818359375","6398.818359375"
"38860","6474.52685546875","6474.52685546875","6474.52685546875"
"38880","14653.8017578125","14653.8017578125","14653.8017578125"
"38900","23420.916015625","23420.916015625","23420.916015625"
"38920","8142.15576171875","8142.15576171875","8142.15576171875"
"38940","22838.83984375","22838.83984375","22838.83984375"
"38960","5906.72119140625","5906.72119140625","5906.72119140625"
"38980","6253.515625","6253.515625","6253.515625"
"39000","6223.3466796875","6223.3466796875","6223.3466796875"
"39020","15187.98046875","15187.98046875","15187.98046875"
"39040","12002.9443359375","12002.9443359375","12002.9443359375"
"39060","7594.15234375","7594.15234375","7594.15234375"
"39080","15328.677734375","15328.677734375","15328.677734375"
"39100","8649.94921875","8649.94921875","8649.94921875"
"39120","11971.859375","11971.859375","11971.859375"
"39140","11769.02734375","11769.02734375","11769.02734375"
"39160","6512.95458984375","6512.95458984375","6512.95458984375"
"39180","11651.7099609375","11651.7099609375","11651.7099609375"
"39200","7419.2275390625","7419.2275390625","7419.2275390625"
"39220","5789.6982421875","5789.6982421875","5789.6982421875"
"39240","11023.8935546875","11023.8935546875","11023.8935546875"
"39260","16114.564453125","16114.564453125","16114.564453125"
"39280","10222.7470703125","10222.7470703125","10222.7470703125"
"39300","7892.13134765625","7892.13134765625","7892.13134765625"
"39320","11424.728515625","11424.728515625","11424.728515625"
"39340","10895.4296875","10895.4296875","10895.4296875"
"39360","13626.3212890625","13626.3212890625","13626.3212890625"
"39380","8271.986328125","8271.986328125","8271.986328125"
"39400","5682.69677734375","5682.69677734375","5682.69677734375"
"39420","6738.02978515625","6738.02978515625","6738.02978515625"
"39440","5640.2470703125","5640.2470703125","5640.2470703125"
"39460","7314.39453125","7314.39453125","7314.39453125"
"39480","6307.7412109375","6307.7412109375","6307.7412109375"
"39500","6688.45751953125","6688.45751953125","6688.45751953125"
"39520","10040.0458984375","10040.0458984375","10040.0458984375"
"39540","7644.93212890625","7644.93212890625","7644.93212890625"
"39560","8563.9140625","8563.9140625","8563.9140625"
"39580","7450.9287109375","7450.9287109375","7450.9287109375"
"39600","16277.763671875","16277.763671875","16277.763671875"
"39620","10697.2333984375","10697.2333984375","10697.2333984375"
"39640","11504.384765625","11504.384765625","11504.384765625"
"39660","7590.77294921875","7590.77294921875","7590.77294921875"
"39680","9587.3974609375","9587.3974609375","9587.3974609375"
"39700","12512.4912109375","12512.4912109375","12512.4912109375"
"39720","19340.138671875","19340.138671875","19340.138671875"
"39740","6347.57080078125","6347.57080078125","6347.57080078125"
"39760","7460.0224609375","7460.0224609375","7460.0224609375"
"39780","8296.9462890625","8296.9462890625","8296.9462890625"
"39800","5374.365234375","5374.365234375","5374.365234375"
"39820","8295.3671875","8295.3671875","8295.3671875"
"39840","8631.5947265625","8631.5947265625","8631.5947265625"
"39860","10747.205078125","10747.205078125","10747.205078125"
"39880","7233.0224609375","7233.0224609375","7233.0224609375"
"39900","10654.2392578125","10654.2392578125","10654.2392578125"
"39920","5977.826171875","5977.826171875","5977.826171875"
"39940","8271.8154296875","8271.8154296875","8271.8154296875"
"39960","11674.9375","11674.9375","11674.9375"
"39980","9259.7744140625","9259.7744140625","9259.7744140625"
"40000","11995.6181640625","11995.6181640625","11995.6181640625"
"40020","6144.70849609375","6144.70849609375","6144.70849609375"
"40040","9330.27734375","9330.27734375","9330.27734375"
"40060","5545.7646484375","5545.7646484375","5545.7646484375"
"40080","22457.66015625","22457.66015625","22457.66015625"
"40100","34208.12109375","34208.12109375","34208.12109375"
"40120","9328.3857421875","9328.3857421875","9328.3857421875"
"40140","5731.0234375","5731.0234375","5731.0234375"
"40160","7082.7880859375","7082.7880859375","7082.7880859375"
"40180","7062.74853515625","7062.74853515625","7062.74853515625"
"40200","7099.75","7099.75","7099.75"
"40220","12056.64453125","12056.64453125","12056.64453125"
"40240","8020.15380859375","8020.15380859375","8020.15380859375"
"40260","20875.51953125","20875.51953125","20875.51953125"
"40280","14803.46875","14803.46875","14803.46875"
"40300","8470.9091796875","8470.9091796875","8470.9091796875"
"40320","6886.2578125","6886.2578125","6886.2578125"
"40340","16841.916015625","16841.916015625","16841.916015625"
"40360","17368.63671875","17368.63671875","17368.63671875"
"40380","5607.375","5607.375","5607.375"
"40400","9425.7021484375","9425.7021484375","9425.7021484375"
"40420","11711.30859375","11711.30859375","11711.30859375"
"40440","5892.88232421875","5892.88232421875","5892.88232421875"
"40460","7660.97265625","7660.97265625","7660.97265625"
"40480","8423.4267578125","8423.4267578125","8423.4267578125"
"40500","7249.69775390625","7249.69775390625","7249.69775390625"
"40520","7505.25048828125","7505.25048828125","7505.25048828125"
"40540","6553.11767578125","6553.11767578125","6553.11767578125"
"40560","9508.0869140625","9508.0869140625","9508.0869140625"
"40580","6665.89453125","6665.89453125","6665.89453125"
"40600","7809.54443359375","7809.54443359375","7809.54443359375"
"40620","5668.53466796875","5668.53466796875","5668.53466796875"
"40640","7165.20361328125","7165.20361328125","7165.20361328125"
