"Step","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm__MIN","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm__MAX"
"30220","8867.4755859375","8867.4755859375","8867.4755859375"
"30240","7857.97802734375","7857.97802734375","7857.97802734375"
"30260","7463.52587890625","7463.52587890625","7463.52587890625"
"30280","7847.88427734375","7847.88427734375","7847.88427734375"
"30300","10020.6318359375","10020.6318359375","10020.6318359375"
"30320","9830.5","9830.5","9830.5"
"30340","9070.8916015625","9070.8916015625","9070.8916015625"
"30360","7334.59765625","7334.59765625","7334.59765625"
"30380","11326.4658203125","11326.4658203125","11326.4658203125"
"30400","7936.53857421875","7936.53857421875","7936.53857421875"
"30420","9840.8837890625","9840.8837890625","9840.8837890625"
"30440","10942.0166015625","10942.0166015625","10942.0166015625"
"30460","7114.45068359375","7114.45068359375","7114.45068359375"
"30480","11290.4208984375","11290.4208984375","11290.4208984375"
"30500","9583.630859375","9583.630859375","9583.630859375"
"30520","12251.9931640625","12251.9931640625","12251.9931640625"
"30540","9032.947265625","9032.947265625","9032.947265625"
"30560","9115.5927734375","9115.5927734375","9115.5927734375"
"30580","8882.8701171875","8882.8701171875","8882.8701171875"
"30600","10746.91796875","10746.91796875","10746.91796875"
"30620","10640.359375","10640.359375","10640.359375"
"30640","9334.11328125","9334.11328125","9334.11328125"
"30660","7847.28369140625","7847.28369140625","7847.28369140625"
"30680","8769.2275390625","8769.2275390625","8769.2275390625"
"30700","6835.634765625","6835.634765625","6835.634765625"
"30720","8854.3740234375","8854.3740234375","8854.3740234375"
"30740","8187.51953125","8187.51953125","8187.51953125"
"30760","8296.4033203125","8296.4033203125","8296.4033203125"
"30780","11875.701171875","11875.701171875","11875.701171875"
"30800","12258.6669921875","12258.6669921875","12258.6669921875"
"30820","7589.6435546875","7589.6435546875","7589.6435546875"
"30840","8325.072265625","8325.072265625","8325.072265625"
"30860","7485.525390625","7485.525390625","7485.525390625"
"30880","9128.37109375","9128.37109375","9128.37109375"
"30900","8147.2197265625","8147.2197265625","8147.2197265625"
"30920","8630.51171875","8630.51171875","8630.51171875"
"30940","6455.50732421875","6455.50732421875","6455.50732421875"
"30960","8784.2783203125","8784.2783203125","8784.2783203125"
"30980","8895.9638671875","8895.9638671875","8895.9638671875"
"31000","8923.4462890625","8923.4462890625","8923.4462890625"
"31020","7731.72216796875","7731.72216796875","7731.72216796875"
"31040","7699.87060546875","7699.87060546875","7699.87060546875"
"31060","10632.2373046875","10632.2373046875","10632.2373046875"
"31080","9177.5634765625","9177.5634765625","9177.5634765625"
"31100","9713.6044921875","9713.6044921875","9713.6044921875"
"31120","9568.025390625","9568.025390625","9568.025390625"
"31140","8474.0224609375","8474.0224609375","8474.0224609375"
"31160","6641.447265625","6641.447265625","6641.447265625"
"31180","10056.876953125","10056.876953125","10056.876953125"
"31200","9528.1025390625","9528.1025390625","9528.1025390625"
"31220","9086.224609375","9086.224609375","9086.224609375"
"31240","7697.1259765625","7697.1259765625","7697.1259765625"
"31260","9461.0966796875","9461.0966796875","9461.0966796875"
"31280","8026.6611328125","8026.6611328125","8026.6611328125"
"31300","6599.7880859375","6599.7880859375","6599.7880859375"
"31320","9951.2578125","9951.2578125","9951.2578125"
"31340","10077.4033203125","10077.4033203125","10077.4033203125"
"31360","8262.5498046875","8262.5498046875","8262.5498046875"
"31380","7553.97705078125","7553.97705078125","7553.97705078125"
"31400","8341.0771484375","8341.0771484375","8341.0771484375"
"31420","9510.3505859375","9510.3505859375","9510.3505859375"
"31440","8442.6748046875","8442.6748046875","8442.6748046875"
"31460","9629.8154296875","9629.8154296875","9629.8154296875"
"31480","8983.005859375","8983.005859375","8983.005859375"
"31500","8990.705078125","8990.705078125","8990.705078125"
"31520","10439.1630859375","10439.1630859375","10439.1630859375"
"31540","7713.99755859375","7713.99755859375","7713.99755859375"
"31560","7406.5439453125","7406.5439453125","7406.5439453125"
"31580","8760.7080078125","8760.7080078125","8760.7080078125"
"31600","8368.607421875","8368.607421875","8368.607421875"
"31620","9805.7138671875","9805.7138671875","9805.7138671875"
"31640","9353.9833984375","9353.9833984375","9353.9833984375"
"31660","9820.2431640625","9820.2431640625","9820.2431640625"
"31680","7169.25","7169.25","7169.25"
"31700","6852.28369140625","6852.28369140625","6852.28369140625"
"31720","10255.3974609375","10255.3974609375","10255.3974609375"
"31740","7304.501953125","7304.501953125","7304.501953125"
"31760","7105.68505859375","7105.68505859375","7105.68505859375"
"31780","8316.22265625","8316.22265625","8316.22265625"
"31800","8192.48828125","8192.48828125","8192.48828125"
"31820","7719.5966796875","7719.5966796875","7719.5966796875"
"31840","11076.0693359375","11076.0693359375","11076.0693359375"
"31860","10466.9775390625","10466.9775390625","10466.9775390625"
"31880","9525.3310546875","9525.3310546875","9525.3310546875"
"31900","8100.79638671875","8100.79638671875","8100.79638671875"
"31920","7074.25537109375","7074.25537109375","7074.25537109375"
"31940","8387.63671875","8387.63671875","8387.63671875"
"31960","8702.8466796875","8702.8466796875","8702.8466796875"
"31980","7877.59130859375","7877.59130859375","7877.59130859375"
"32000","11526.65234375","11526.65234375","11526.65234375"
"32020","7898.162109375","7898.162109375","7898.162109375"
"32040","9527.365234375","9527.365234375","9527.365234375"
"32060","9049.45703125","9049.45703125","9049.45703125"
"32080","8402.04296875","8402.04296875","8402.04296875"
"32100","9247.87890625","9247.87890625","9247.87890625"
"32120","7708.5146484375","7708.5146484375","7708.5146484375"
"32140","12525.09375","12525.09375","12525.09375"
"32160","10279.58203125","10279.58203125","10279.58203125"
"32180","12335.455078125","12335.455078125","12335.455078125"
"32200","8399.875","8399.875","8399.875"
"32220","6681.25537109375","6681.25537109375","6681.25537109375"
"32240","7440.056640625","7440.056640625","7440.056640625"
"32260","8202.9697265625","8202.9697265625","8202.9697265625"
"32280","9488.7802734375","9488.7802734375","9488.7802734375"
"32300","11952.1396484375","11952.1396484375","11952.1396484375"
"32320","9255.7294921875","9255.7294921875","9255.7294921875"
"32340","8214.470703125","8214.470703125","8214.470703125"
"32360","6299.59912109375","6299.59912109375","6299.59912109375"
"32380","10324.5439453125","10324.5439453125","10324.5439453125"
"32400","7052.3203125","7052.3203125","7052.3203125"
"32420","6422.32958984375","6422.32958984375","6422.32958984375"
"32440","7115.6845703125","7115.6845703125","7115.6845703125"
"32460","8408.3701171875","8408.3701171875","8408.3701171875"
"32480","11601.875","11601.875","11601.875"
"32500","9744.6826171875","9744.6826171875","9744.6826171875"
"32520","7805.58837890625","7805.58837890625","7805.58837890625"
"32540","7672.37939453125","7672.37939453125","7672.37939453125"
"32560","9782.34375","9782.34375","9782.34375"
"32580","8910.203125","8910.203125","8910.203125"
"32600","6350.607421875","6350.607421875","6350.607421875"
"32620","11157.0283203125","11157.0283203125","11157.0283203125"
"32640","7752.04345703125","7752.04345703125","7752.04345703125"
"32660","6361.28125","6361.28125","6361.28125"
"32680","8839.1083984375","8839.1083984375","8839.1083984375"
"32700","8820.248046875","8820.248046875","8820.248046875"
"32720","9358.9736328125","9358.9736328125","9358.9736328125"
"32740","8519.01171875","8519.01171875","8519.01171875"
"32760","6835.43310546875","6835.43310546875","6835.43310546875"
"32780","7858.77880859375","7858.77880859375","7858.77880859375"
"32800","7680.8935546875","7680.8935546875","7680.8935546875"
"32820","8436.7822265625","8436.7822265625","8436.7822265625"
"32840","8263.1396484375","8263.1396484375","8263.1396484375"
"32860","8923.0849609375","8923.0849609375","8923.0849609375"
"32880","8663.935546875","8663.935546875","8663.935546875"
"32900","8689.09375","8689.09375","8689.09375"
"32920","8726.498046875","8726.498046875","8726.498046875"
"32940","8746.1982421875","8746.1982421875","8746.1982421875"
"32960","8921.525390625","8921.525390625","8921.525390625"
"32980","6778.36962890625","6778.36962890625","6778.36962890625"
"33000","11047.4501953125","11047.4501953125","11047.4501953125"
"33020","11077.548828125","11077.548828125","11077.548828125"
"33040","7849.43017578125","7849.43017578125","7849.43017578125"
"33060","8991.6953125","8991.6953125","8991.6953125"
"33080","8981.5947265625","8981.5947265625","8981.5947265625"
"33100","13429.9677734375","13429.9677734375","13429.9677734375"
"33120","7977.5947265625","7977.5947265625","7977.5947265625"
"33140","7190.76708984375","7190.76708984375","7190.76708984375"
"33160","7133.20458984375","7133.20458984375","7133.20458984375"
"33180","7211.52783203125","7211.52783203125","7211.52783203125"
"33200","7392.4365234375","7392.4365234375","7392.4365234375"
"33220","8610.9052734375","8610.9052734375","8610.9052734375"
"33240","7068.12939453125","7068.12939453125","7068.12939453125"
"33260","9674.17578125","9674.17578125","9674.17578125"
"33280","11232.1689453125","11232.1689453125","11232.1689453125"
"33300","11082.5771484375","11082.5771484375","11082.5771484375"
"33320","8193.5703125","8193.5703125","8193.5703125"
"33340","7701.71533203125","7701.71533203125","7701.71533203125"
"33360","6742.3291015625","6742.3291015625","6742.3291015625"
"33380","8457.890625","8457.890625","8457.890625"
"33400","8022.0654296875","8022.0654296875","8022.0654296875"
"33420","11158.2841796875","11158.2841796875","11158.2841796875"
"33440","10220.1591796875","10220.1591796875","10220.1591796875"
"33460","8056.5576171875","8056.5576171875","8056.5576171875"
"33480","9618.099609375","9618.099609375","9618.099609375"
"33500","10199.3642578125","10199.3642578125","10199.3642578125"
"33520","9974.5517578125","9974.5517578125","9974.5517578125"
"33540","8710.2294921875","8710.2294921875","8710.2294921875"
"33560","8694.5830078125","8694.5830078125","8694.5830078125"
"33580","8165.478515625","8165.478515625","8165.478515625"
"33600","6907.8740234375","6907.8740234375","6907.8740234375"
"33620","6842.462890625","6842.462890625","6842.462890625"
"33640","8080.98583984375","8080.98583984375","8080.98583984375"
"33660","9644.25","9644.25","9644.25"
"33680","7485.10595703125","7485.10595703125","7485.10595703125"
"33700","6595.90576171875","6595.90576171875","6595.90576171875"
"33720","9564.5087890625","9564.5087890625","9564.5087890625"
"33740","8529.744140625","8529.744140625","8529.744140625"
"33760","8161.541015625","8161.541015625","8161.541015625"
"33780","7960.28662109375","7960.28662109375","7960.28662109375"
"33800","8086.4287109375","8086.4287109375","8086.4287109375"
"33820","8259.6787109375","8259.6787109375","8259.6787109375"
"33840","7010.1611328125","7010.1611328125","7010.1611328125"
"33860","6727.06787109375","6727.06787109375","6727.06787109375"
"33880","8516.8095703125","8516.8095703125","8516.8095703125"
"33900","7012.39990234375","7012.39990234375","7012.39990234375"
"33920","11705.388671875","11705.388671875","11705.388671875"
"33940","7412.16162109375","7412.16162109375","7412.16162109375"
"33960","10052.0751953125","10052.0751953125","10052.0751953125"
"33980","8411.029296875","8411.029296875","8411.029296875"
"34000","7523.73876953125","7523.73876953125","7523.73876953125"
"34020","7934.0859375","7934.0859375","7934.0859375"
"34040","9266.767578125","9266.767578125","9266.767578125"
"34060","7969.42236328125","7969.42236328125","7969.42236328125"
"34080","9497.357421875","9497.357421875","9497.357421875"
"34100","8907.0498046875","8907.0498046875","8907.0498046875"
"34120","8094.427734375","8094.427734375","8094.427734375"
"34140","10254.447265625","10254.447265625","10254.447265625"
"34160","8452.7216796875","8452.7216796875","8452.7216796875"
"34180","10106.7451171875","10106.7451171875","10106.7451171875"
"34200","8957.390625","8957.390625","8957.390625"
"34220","7575.427734375","7575.427734375","7575.427734375"
"34240","8894.603515625","8894.603515625","8894.603515625"
"34260","5659.08984375","5659.08984375","5659.08984375"
"34280","7791.7021484375","7791.7021484375","7791.7021484375"
"34300","7913.14892578125","7913.14892578125","7913.14892578125"
"34320","6889.19873046875","6889.19873046875","6889.19873046875"
"34340","8193.3984375","8193.3984375","8193.3984375"
"34360","9845.419921875","9845.419921875","9845.419921875"
"34380","8132.3203125","8132.3203125","8132.3203125"
"34400","8784.4189453125","8784.4189453125","8784.4189453125"
"34420","8424.314453125","8424.314453125","8424.314453125"
"34440","8212.400390625","8212.400390625","8212.400390625"
"34460","10600.8173828125","10600.8173828125","10600.8173828125"
"34480","8501.0498046875","8501.0498046875","8501.0498046875"
"34500","8056.99951171875","8056.99951171875","8056.99951171875"
"34520","7377.24951171875","7377.24951171875","7377.24951171875"
"34540","8132.84033203125","8132.84033203125","8132.84033203125"
"34560","8323.9296875","8323.9296875","8323.9296875"
"34580","7857.5361328125","7857.5361328125","7857.5361328125"
"34600","10154.2119140625","10154.2119140625","10154.2119140625"
"34620","8583.87890625","8583.87890625","8583.87890625"
"34640","7891.95263671875","7891.95263671875","7891.95263671875"
"34660","7268.44970703125","7268.44970703125","7268.44970703125"
"34680","7244.017578125","7244.017578125","7244.017578125"
"34700","7346.16162109375","7346.16162109375","7346.16162109375"
"34720","7271.259765625","7271.259765625","7271.259765625"
"34740","7327.751953125","7327.751953125","7327.751953125"
"34760","10226.96875","10226.96875","10226.96875"
"34780","8709.4033203125","8709.4033203125","8709.4033203125"
"34800","7647.798828125","7647.798828125","7647.798828125"
"34820","7082.583984375","7082.583984375","7082.583984375"
"34840","7664.34375","7664.34375","7664.34375"
"34860","8536.5390625","8536.5390625","8536.5390625"
"34880","8156.6015625","8156.6015625","8156.6015625"
"34900","7167.6455078125","7167.6455078125","7167.6455078125"
"34920","8207.1708984375","8207.1708984375","8207.1708984375"
"34940","7203.20556640625","7203.20556640625","7203.20556640625"
"34960","8681.20703125","8681.20703125","8681.20703125"
"34980","9513.1748046875","9513.1748046875","9513.1748046875"
"35000","9061.43359375","9061.43359375","9061.43359375"
"35020","8387.8857421875","8387.8857421875","8387.8857421875"
"35040","7475.22216796875","7475.22216796875","7475.22216796875"
"35060","10526.564453125","10526.564453125","10526.564453125"
"35080","10225.900390625","10225.900390625","10225.900390625"
"35100","6967.04833984375","6967.04833984375","6967.04833984375"
"35120","8670.8056640625","8670.8056640625","8670.8056640625"
"35140","9609.0146484375","9609.0146484375","9609.0146484375"
"35160","8612.0673828125","8612.0673828125","8612.0673828125"
"35180","6918.40576171875","6918.40576171875","6918.40576171875"
"35200","6865.7265625","6865.7265625","6865.7265625"
"35220","7929.3955078125","7929.3955078125","7929.3955078125"
"35240","8490.8818359375","8490.8818359375","8490.8818359375"
"35260","8708.34375","8708.34375","8708.34375"
"35280","7651.306640625","7651.306640625","7651.306640625"
"35300","9791.5537109375","9791.5537109375","9791.5537109375"
"35320","9305.7568359375","9305.7568359375","9305.7568359375"
"35340","7552.8125","7552.8125","7552.8125"
"35360","9136.9013671875","9136.9013671875","9136.9013671875"
"35380","8657.39453125","8657.39453125","8657.39453125"
"35400","8982.505859375","8982.505859375","8982.505859375"
"35420","8383.689453125","8383.689453125","8383.689453125"
"35440","6500.1796875","6500.1796875","6500.1796875"
"35460","8677.0068359375","8677.0068359375","8677.0068359375"
"35480","7618.123046875","7618.123046875","7618.123046875"
"35500","7171.0390625","7171.0390625","7171.0390625"
"35520","8626.822265625","8626.822265625","8626.822265625"
"35540","11268.130859375","11268.130859375","11268.130859375"
"35560","10683.2470703125","10683.2470703125","10683.2470703125"
"35580","9662.9423828125","9662.9423828125","9662.9423828125"
"35600","8981.3359375","8981.3359375","8981.3359375"
"35620","9237.0595703125","9237.0595703125","9237.0595703125"
"35640","7571.45703125","7571.45703125","7571.45703125"
"35660","6660.2080078125","6660.2080078125","6660.2080078125"
"35680","8120.01806640625","8120.01806640625","8120.01806640625"
"35700","6667.43896484375","6667.43896484375","6667.43896484375"
"35720","8483.9931640625","8483.9931640625","8483.9931640625"
"35740","7740.5185546875","7740.5185546875","7740.5185546875"
"35760","9849.3369140625","9849.3369140625","9849.3369140625"
"35780","8994.7138671875","8994.7138671875","8994.7138671875"
"35800","6265.16845703125","6265.16845703125","6265.16845703125"
"35820","7751.12158203125","7751.12158203125","7751.12158203125"
"35840","6791.861328125","6791.861328125","6791.861328125"
"35860","8837.8974609375","8837.8974609375","8837.8974609375"
"35880","10132.8798828125","10132.8798828125","10132.8798828125"
"35900","7117.04150390625","7117.04150390625","7117.04150390625"
"35920","8150.5703125","8150.5703125","8150.5703125"
"35940","8470.3359375","8470.3359375","8470.3359375"
"35960","7381.0185546875","7381.0185546875","7381.0185546875"
"35980","8895.197265625","8895.197265625","8895.197265625"
"36000","7500.4150390625","7500.4150390625","7500.4150390625"
"36020","8008.67236328125","8008.67236328125","8008.67236328125"
"36040","7634.0048828125","7634.0048828125","7634.0048828125"
"36060","6797.40771484375","6797.40771484375","6797.40771484375"
"36080","7662.69287109375","7662.69287109375","7662.69287109375"
"36100","7167.18701171875","7167.18701171875","7167.18701171875"
"36120","8039.08642578125","8039.08642578125","8039.08642578125"
"36140","9095.15234375","9095.15234375","9095.15234375"
"36160","8156.32177734375","8156.32177734375","8156.32177734375"
"36180","8258.3701171875","8258.3701171875","8258.3701171875"
"36200","9148.083984375","9148.083984375","9148.083984375"
"36220","7399.9775390625","7399.9775390625","7399.9775390625"
"36240","8386.5205078125","8386.5205078125","8386.5205078125"
"36260","10731.087890625","10731.087890625","10731.087890625"
"36280","7304.6259765625","7304.6259765625","7304.6259765625"
"36300","8851.25390625","8851.25390625","8851.25390625"
"36320","9327.96875","9327.96875","9327.96875"
"36340","8271.5634765625","8271.5634765625","8271.5634765625"
"36360","7893.29443359375","7893.29443359375","7893.29443359375"
"36380","6210.068359375","6210.068359375","6210.068359375"
"36400","7910.3564453125","7910.3564453125","7910.3564453125"
"36420","7839.5888671875","7839.5888671875","7839.5888671875"
"36440","6938.6708984375","6938.6708984375","6938.6708984375"
"36460","6361.20361328125","6361.20361328125","6361.20361328125"
"36480","6860.44775390625","6860.44775390625","6860.44775390625"
"36500","7909.052734375","7909.052734375","7909.052734375"
"36520","7782.07763671875","7782.07763671875","7782.07763671875"
"36540","7740.0771484375","7740.0771484375","7740.0771484375"
"36560","8425.720703125","8425.720703125","8425.720703125"
"36580","9335.0322265625","9335.0322265625","9335.0322265625"
"36600","7384.6376953125","7384.6376953125","7384.6376953125"
"36620","8667.015625","8667.015625","8667.015625"
"36640","10140.26171875","10140.26171875","10140.26171875"
"36660","8321.0390625","8321.0390625","8321.0390625"
"36680","8656.7470703125","8656.7470703125","8656.7470703125"
"36700","7841.1845703125","7841.1845703125","7841.1845703125"
"36720","10574.826171875","10574.826171875","10574.826171875"
"36740","8497.46875","8497.46875","8497.46875"
"36760","7902.94921875","7902.94921875","7902.94921875"
"36780","6095.82470703125","6095.82470703125","6095.82470703125"
"36800","7317.75537109375","7317.75537109375","7317.75537109375"
"36820","8449.41015625","8449.41015625","8449.41015625"
"36840","7364.93359375","7364.93359375","7364.93359375"
"36860","7388.84716796875","7388.84716796875","7388.84716796875"
"36880","7904.6044921875","7904.6044921875","7904.6044921875"
"36900","7297.83056640625","7297.83056640625","7297.83056640625"
"36920","6864.4013671875","6864.4013671875","6864.4013671875"
"36940","7093.19873046875","7093.19873046875","7093.19873046875"
"36960","6466.0126953125","6466.0126953125","6466.0126953125"
"36980","7377.3779296875","7377.3779296875","7377.3779296875"
"37000","7666.77294921875","7666.77294921875","7666.77294921875"
"37020","8005.6767578125","8005.6767578125","8005.6767578125"
"37040","8378.623046875","8378.623046875","8378.623046875"
"37060","10552.2734375","10552.2734375","10552.2734375"
"37080","9781.109375","9781.109375","9781.109375"
"37100","6377.40869140625","6377.40869140625","6377.40869140625"
"37120","7943.77978515625","7943.77978515625","7943.77978515625"
"37140","6365.0400390625","6365.0400390625","6365.0400390625"
"37160","9205.322265625","9205.322265625","9205.322265625"
"37180","7227.4521484375","7227.4521484375","7227.4521484375"
"37200","9516.6591796875","9516.6591796875","9516.6591796875"
"37220","8256.796875","8256.796875","8256.796875"
"37240","8756.1328125","8756.1328125","8756.1328125"
"37260","6778.5224609375","6778.5224609375","6778.5224609375"
"37280","6424.8779296875","6424.8779296875","6424.8779296875"
"37300","8549.19921875","8549.19921875","8549.19921875"
"37320","8884.5830078125","8884.5830078125","8884.5830078125"
"37340","8411.2041015625","8411.2041015625","8411.2041015625"
"37360","7776.73828125","7776.73828125","7776.73828125"
"37380","8317.2236328125","8317.2236328125","8317.2236328125"
"37400","7879.439453125","7879.439453125","7879.439453125"
"37420","7713.20361328125","7713.20361328125","7713.20361328125"
"37440","8760.984375","8760.984375","8760.984375"
"37460","6214.33935546875","6214.33935546875","6214.33935546875"
"37480","6971.98681640625","6971.98681640625","6971.98681640625"
"37500","8094.55224609375","8094.55224609375","8094.55224609375"
"37520","6810.8896484375","6810.8896484375","6810.8896484375"
"37540","6897.70703125","6897.70703125","6897.70703125"
"37560","6848.90087890625","6848.90087890625","6848.90087890625"
"37580","7946.52734375","7946.52734375","7946.52734375"
"37600","8902.7451171875","8902.7451171875","8902.7451171875"
"37620","6404.2822265625","6404.2822265625","6404.2822265625"
"37640","8051.60546875","8051.60546875","8051.60546875"
"37660","8327.6796875","8327.6796875","8327.6796875"
"37680","8902.4921875","8902.4921875","8902.4921875"
"37700","9834.41015625","9834.41015625","9834.41015625"
"37720","7573.38134765625","7573.38134765625","7573.38134765625"
"37740","9875.7666015625","9875.7666015625","9875.7666015625"
"37760","9161.9560546875","9161.9560546875","9161.9560546875"
"37780","10127.98828125","10127.98828125","10127.98828125"
"37800","5938.6796875","5938.6796875","5938.6796875"
"37820","7544.193359375","7544.193359375","7544.193359375"
"37840","7243.7939453125","7243.7939453125","7243.7939453125"
"37860","8545.4658203125","8545.4658203125","8545.4658203125"
"37880","7355.88232421875","7355.88232421875","7355.88232421875"
"37900","9389.64453125","9389.64453125","9389.64453125"
"37920","7263.78271484375","7263.78271484375","7263.78271484375"
"37940","7485.771484375","7485.771484375","7485.771484375"
"37960","7792.421875","7792.421875","7792.421875"
"37980","9324.2939453125","9324.2939453125","9324.2939453125"
"38000","8975.5400390625","8975.5400390625","8975.5400390625"
"38020","7943.14208984375","7943.14208984375","7943.14208984375"
"38040","8070.89013671875","8070.89013671875","8070.89013671875"
"38060","8632.705078125","8632.705078125","8632.705078125"
"38080","7804.96826171875","7804.96826171875","7804.96826171875"
"38100","7167.3408203125","7167.3408203125","7167.3408203125"
"38120","6602.90625","6602.90625","6602.90625"
"38140","5654.3115234375","5654.3115234375","5654.3115234375"
"38160","6739.802734375","6739.802734375","6739.802734375"
"38180","6379.9296875","6379.9296875","6379.9296875"
"38200","6517.33642578125","6517.33642578125","6517.33642578125"
"38220","7786.86376953125","7786.86376953125","7786.86376953125"
"38240","8729.7587890625","8729.7587890625","8729.7587890625"
"38260","6084.021484375","6084.021484375","6084.021484375"
"38280","6686.78271484375","6686.78271484375","6686.78271484375"
"38300","7103.4423828125","7103.4423828125","7103.4423828125"
"38320","7905.21630859375","7905.21630859375","7905.21630859375"
"38340","8091.6396484375","8091.6396484375","8091.6396484375"
"38360","7350.1748046875","7350.1748046875","7350.1748046875"
"38380","7718.39599609375","7718.39599609375","7718.39599609375"
"38400","7450.44580078125","7450.44580078125","7450.44580078125"
"38420","9292.046875","9292.046875","9292.046875"
"38440","7642.33203125","7642.33203125","7642.33203125"
"38460","8412.3525390625","8412.3525390625","8412.3525390625"
"38480","9042.0087890625","9042.0087890625","9042.0087890625"
"38500","8785.359375","8785.359375","8785.359375"
"38520","7906.115234375","7906.115234375","7906.115234375"
"38540","6925.19970703125","6925.19970703125","6925.19970703125"
"38560","5740.92333984375","5740.92333984375","5740.92333984375"
"38580","7681.69873046875","7681.69873046875","7681.69873046875"
"38600","7777.70361328125","7777.70361328125","7777.70361328125"
"38620","6825.1962890625","6825.1962890625","6825.1962890625"
"38640","7403.232421875","7403.232421875","7403.232421875"
"38660","7727.41943359375","7727.41943359375","7727.41943359375"
"38680","7004.626953125","7004.626953125","7004.626953125"
"38700","7287.40869140625","7287.40869140625","7287.40869140625"
"38720","6570.115234375","6570.115234375","6570.115234375"
"38740","8159.74072265625","8159.74072265625","8159.74072265625"
"38760","7169.48046875","7169.48046875","7169.48046875"
"38780","8597.9931640625","8597.9931640625","8597.9931640625"
"38800","6813.26318359375","6813.26318359375","6813.26318359375"
"38820","8229.001953125","8229.001953125","8229.001953125"
"38840","7680.33642578125","7680.33642578125","7680.33642578125"
"38860","6127.76025390625","6127.76025390625","6127.76025390625"
"38880","6075.18603515625","6075.18603515625","6075.18603515625"
"38900","7010.765625","7010.765625","7010.765625"
"38920","7392.1396484375","7392.1396484375","7392.1396484375"
"38940","8299.880859375","8299.880859375","8299.880859375"
"38960","7264.31298828125","7264.31298828125","7264.31298828125"
"38980","7498.6611328125","7498.6611328125","7498.6611328125"
"39000","7815.9765625","7815.9765625","7815.9765625"
"39020","7659.04736328125","7659.04736328125","7659.04736328125"
"39040","7090.80859375","7090.80859375","7090.80859375"
"39060","10736.9501953125","10736.9501953125","10736.9501953125"
"39080","7591.52099609375","7591.52099609375","7591.52099609375"
"39100","8761.5869140625","8761.5869140625","8761.5869140625"
"39120","8723.83203125","8723.83203125","8723.83203125"
"39140","7126.552734375","7126.552734375","7126.552734375"
"39160","5659.75537109375","5659.75537109375","5659.75537109375"
"39180","7595.21923828125","7595.21923828125","7595.21923828125"
"39200","5867.18115234375","5867.18115234375","5867.18115234375"
"39220","7628.103515625","7628.103515625","7628.103515625"
"39240","7296.47802734375","7296.47802734375","7296.47802734375"
"39260","7314.87548828125","7314.87548828125","7314.87548828125"
"39280","7853.26513671875","7853.26513671875","7853.26513671875"
"39300","6715.0595703125","6715.0595703125","6715.0595703125"
"39320","7970.8134765625","7970.8134765625","7970.8134765625"
"39340","7635.09716796875","7635.09716796875","7635.09716796875"
"39360","7286.8515625","7286.8515625","7286.8515625"
"39380","6640.78271484375","6640.78271484375","6640.78271484375"
"39400","6457.1435546875","6457.1435546875","6457.1435546875"
"39420","7690.01708984375","7690.01708984375","7690.01708984375"
"39440","7010.4248046875","7010.4248046875","7010.4248046875"
"39460","6735.96923828125","6735.96923828125","6735.96923828125"
"39480","8246.248046875","8246.248046875","8246.248046875"
"39500","8229.662109375","8229.662109375","8229.662109375"
"39520","7002.47607421875","7002.47607421875","7002.47607421875"
"39540","7089.701171875","7089.701171875","7089.701171875"
"39560","5957.0673828125","5957.0673828125","5957.0673828125"
"39580","6894.8251953125","6894.8251953125","6894.8251953125"
"39600","6624.89990234375","6624.89990234375","6624.89990234375"
"39620","6704.99951171875","6704.99951171875","6704.99951171875"
"39640","5396.55029296875","5396.55029296875","5396.55029296875"
"39660","6879.04345703125","6879.04345703125","6879.04345703125"
"39680","6833.30908203125","6833.30908203125","6833.30908203125"
"39700","6770.5517578125","6770.5517578125","6770.5517578125"
"39720","8503.8642578125","8503.8642578125","8503.8642578125"
"39740","6657.48681640625","6657.48681640625","6657.48681640625"
"39760","8198.3193359375","8198.3193359375","8198.3193359375"
"39780","7874.94775390625","7874.94775390625","7874.94775390625"
"39800","7038.8349609375","7038.8349609375","7038.8349609375"
"39820","7884.669921875","7884.669921875","7884.669921875"
"39840","7648.75830078125","7648.75830078125","7648.75830078125"
"39860","7779.4931640625","7779.4931640625","7779.4931640625"
"39880","5772.75390625","5772.75390625","5772.75390625"
"39900","5795.35107421875","5795.35107421875","5795.35107421875"
"39920","6789.7607421875","6789.7607421875","6789.7607421875"
"39940","6380.99951171875","6380.99951171875","6380.99951171875"
"39960","10043.3857421875","10043.3857421875","10043.3857421875"
"39980","6630.9287109375","6630.9287109375","6630.9287109375"
"40000","7663.650390625","7663.650390625","7663.650390625"
"40020","5892.03125","5892.03125","5892.03125"
"40040","8347.5908203125","8347.5908203125","8347.5908203125"
"40060","8702.1591796875","8702.1591796875","8702.1591796875"
"40080","7726.45947265625","7726.45947265625","7726.45947265625"
"40100","8319.1015625","8319.1015625","8319.1015625"
"40120","5941.21435546875","5941.21435546875","5941.21435546875"
"40140","8464.2177734375","8464.2177734375","8464.2177734375"
"40160","7599.62109375","7599.62109375","7599.62109375"
"40180","6846.3486328125","6846.3486328125","6846.3486328125"
