"Step","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - Gradnorm","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - Gradnorm__MIN","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - Gradnorm__MAX"
"39940","6238.7998046875","6238.7998046875","6238.7998046875"
"39960","6049.6220703125","6049.6220703125","6049.6220703125"
"39980","6433.05908203125","6433.05908203125","6433.05908203125"
"40000","5991.15966796875","5991.15966796875","5991.15966796875"
"40020","6694.9853515625","6694.9853515625","6694.9853515625"
"40040","6676.60888671875","6676.60888671875","6676.60888671875"
"40060","5835.1875","5835.1875","5835.1875"
"40080","6713.583984375","6713.583984375","6713.583984375"
"40100","6364.140625","6364.140625","6364.140625"
"40120","5718.24658203125","5718.24658203125","5718.24658203125"
"40140","6582.1181640625","6582.1181640625","6582.1181640625"
"40160","6698.96826171875","6698.96826171875","6698.96826171875"
"40180","5670.84375","5670.84375","5670.84375"
"40200","5905.67236328125","5905.67236328125","5905.67236328125"
"40220","7639.43359375","7639.43359375","7639.43359375"
"40240","5973.06201171875","5973.06201171875","5973.06201171875"
"40260","5619.38427734375","5619.38427734375","5619.38427734375"
"40280","5171.5009765625","5171.5009765625","5171.5009765625"
"40300","7844.20947265625","7844.20947265625","7844.20947265625"
"40320","5848.8486328125","5848.8486328125","5848.8486328125"
"40340","7936.52587890625","7936.52587890625","7936.52587890625"
"40360","8764.4521484375","8764.4521484375","8764.4521484375"
"40380","6064.11376953125","6064.11376953125","6064.11376953125"
"40400","7271.12158203125","7271.12158203125","7271.12158203125"
"40420","7032.26611328125","7032.26611328125","7032.26611328125"
"40440","5669.53173828125","5669.53173828125","5669.53173828125"
"40460","7358.349609375","7358.349609375","7358.349609375"
"40480","5746.806640625","5746.806640625","5746.806640625"
"40500","7637.3876953125","7637.3876953125","7637.3876953125"
"40520","5384.5224609375","5384.5224609375","5384.5224609375"
"40540","6653.68505859375","6653.68505859375","6653.68505859375"
"40560","7054.205078125","7054.205078125","7054.205078125"
"40580","6799.08984375","6799.08984375","6799.08984375"
"40600","6542.92578125","6542.92578125","6542.92578125"
"40620","4866.23876953125","4866.23876953125","4866.23876953125"
"40640","6558.3125","6558.3125","6558.3125"
"40660","6575.423828125","6575.423828125","6575.423828125"
"40680","6353.64013671875","6353.64013671875","6353.64013671875"
"40700","6702.74755859375","6702.74755859375","6702.74755859375"
"40720","7506.85888671875","7506.85888671875","7506.85888671875"
"40740","5576.37353515625","5576.37353515625","5576.37353515625"
"40760","6461.7841796875","6461.7841796875","6461.7841796875"
"40780","6391.3193359375","6391.3193359375","6391.3193359375"
"40800","5215.63427734375","5215.63427734375","5215.63427734375"
"40820","5283.3818359375","5283.3818359375","5283.3818359375"
"40840","5955.3095703125","5955.3095703125","5955.3095703125"
"40860","6495.22265625","6495.22265625","6495.22265625"
"40880","6407.2978515625","6407.2978515625","6407.2978515625"
"40900","6754.77978515625","6754.77978515625","6754.77978515625"
"40920","7121.17919921875","7121.17919921875","7121.17919921875"
"40940","6821.20703125","6821.20703125","6821.20703125"
"40960","6478.2412109375","6478.2412109375","6478.2412109375"
"40980","6460.1484375","6460.1484375","6460.1484375"
"41000","5584.341796875","5584.341796875","5584.341796875"
"41020","6671.2783203125","6671.2783203125","6671.2783203125"
"41040","6789.69091796875","6789.69091796875","6789.69091796875"
"41060","7851.69140625","7851.69140625","7851.69140625"
"41080","5794.9580078125","5794.9580078125","5794.9580078125"
"41100","5714.6259765625","5714.6259765625","5714.6259765625"
"41120","8433.0791015625","8433.0791015625","8433.0791015625"
"41140","7500.142578125","7500.142578125","7500.142578125"
"41160","4959.8154296875","4959.8154296875","4959.8154296875"
"41180","6849.392578125","6849.392578125","6849.392578125"
"41200","5668.45947265625","5668.45947265625","5668.45947265625"
"41220","5943.72802734375","5943.72802734375","5943.72802734375"
"41240","8669.306640625","8669.306640625","8669.306640625"
"41260","6370.68896484375","6370.68896484375","6370.68896484375"
"41280","6136.78857421875","6136.78857421875","6136.78857421875"
"41300","5496.23291015625","5496.23291015625","5496.23291015625"
"41320","6195.41455078125","6195.41455078125","6195.41455078125"
"41340","8986.734375","8986.734375","8986.734375"
"41360","6163.26318359375","6163.26318359375","6163.26318359375"
"41380","6833.05859375","6833.05859375","6833.05859375"
"41400","6237.08642578125","6237.08642578125","6237.08642578125"
"41420","6057.49169921875","6057.49169921875","6057.49169921875"
"41440","7164.65869140625","7164.65869140625","7164.65869140625"
"41460","5859.83740234375","5859.83740234375","5859.83740234375"
"41480","6496.89501953125","6496.89501953125","6496.89501953125"
"41500","5538.07763671875","5538.07763671875","5538.07763671875"
"41520","5432.28125","5432.28125","5432.28125"
"41540","6308.35302734375","6308.35302734375","6308.35302734375"
"41560","6055.9619140625","6055.9619140625","6055.9619140625"
"41580","6379.5888671875","6379.5888671875","6379.5888671875"
"41600","5287.16455078125","5287.16455078125","5287.16455078125"
"41620","4910.595703125","4910.595703125","4910.595703125"
"41640","6127.9755859375","6127.9755859375","6127.9755859375"
"41660","6024.3486328125","6024.3486328125","6024.3486328125"
"41680","5898.876953125","5898.876953125","5898.876953125"
"41700","4903.61669921875","4903.61669921875","4903.61669921875"
"41720","6748.2763671875","6748.2763671875","6748.2763671875"
"41740","6288.6533203125","6288.6533203125","6288.6533203125"
"41760","6078.97021484375","6078.97021484375","6078.97021484375"
"41780","6550.88330078125","6550.88330078125","6550.88330078125"
"41800","6836.36962890625","6836.36962890625","6836.36962890625"
"41820","6066.05712890625","6066.05712890625","6066.05712890625"
"41840","6030.296875","6030.296875","6030.296875"
"41860","6752.06005859375","6752.06005859375","6752.06005859375"
"41880","5835.10888671875","5835.10888671875","5835.10888671875"
"41900","5992.73388671875","5992.73388671875","5992.73388671875"
"41920","6895.63330078125","6895.63330078125","6895.63330078125"
"41940","5607.2119140625","5607.2119140625","5607.2119140625"
"41960","6401.00927734375","6401.00927734375","6401.00927734375"
"41980","5902.19189453125","5902.19189453125","5902.19189453125"
"42000","5733.60595703125","5733.60595703125","5733.60595703125"
"42020","5453.685546875","5453.685546875","5453.685546875"
"42040","4839.4619140625","4839.4619140625","4839.4619140625"
"42060","6969.4228515625","6969.4228515625","6969.4228515625"
"42080","6905.37548828125","6905.37548828125","6905.37548828125"
"42100","6146.81298828125","6146.81298828125","6146.81298828125"
"42120","6546.02099609375","6546.02099609375","6546.02099609375"
"42140","6394.33251953125","6394.33251953125","6394.33251953125"
"42160","6024.87890625","6024.87890625","6024.87890625"
"42180","5329.54833984375","5329.54833984375","5329.54833984375"
"42200","4825.974609375","4825.974609375","4825.974609375"
"42220","6046.2900390625","6046.2900390625","6046.2900390625"
"42240","8084.88818359375","8084.88818359375","8084.88818359375"
"42260","6311.5439453125","6311.5439453125","6311.5439453125"
"42280","6376.47509765625","6376.47509765625","6376.47509765625"
"42300","5668.05712890625","5668.05712890625","5668.05712890625"
"42320","5889.0126953125","5889.0126953125","5889.0126953125"
"42340","6263.2470703125","6263.2470703125","6263.2470703125"
"42360","6281.09375","6281.09375","6281.09375"
"42380","6200.595703125","6200.595703125","6200.595703125"
"42400","5150.08447265625","5150.08447265625","5150.08447265625"
"42420","6824.6767578125","6824.6767578125","6824.6767578125"
"42440","7075.857421875","7075.857421875","7075.857421875"
"42460","5903.21435546875","5903.21435546875","5903.21435546875"
"42480","7382.2890625","7382.2890625","7382.2890625"
"42500","4889.2314453125","4889.2314453125","4889.2314453125"
"42520","6390.76416015625","6390.76416015625","6390.76416015625"
"42540","6263.73681640625","6263.73681640625","6263.73681640625"
"42560","4993.0263671875","4993.0263671875","4993.0263671875"
"42580","5310.77880859375","5310.77880859375","5310.77880859375"
"42600","5572.142578125","5572.142578125","5572.142578125"
"42620","6102.72314453125","6102.72314453125","6102.72314453125"
"42640","5255.005859375","5255.005859375","5255.005859375"
"42660","5817.97216796875","5817.97216796875","5817.97216796875"
"42680","5833.759765625","5833.759765625","5833.759765625"
"42700","5767.60498046875","5767.60498046875","5767.60498046875"
"42720","6488.4267578125","6488.4267578125","6488.4267578125"
"42740","6033.48486328125","6033.48486328125","6033.48486328125"
"42760","5935.599609375","5935.599609375","5935.599609375"
"42780","6306.26806640625","6306.26806640625","6306.26806640625"
"42800","6176.07373046875","6176.07373046875","6176.07373046875"
"42820","5683.626953125","5683.626953125","5683.626953125"
"42840","6772.18115234375","6772.18115234375","6772.18115234375"
"42860","6263.35205078125","6263.35205078125","6263.35205078125"
"42880","5185.4853515625","5185.4853515625","5185.4853515625"
"42900","5491.04833984375","5491.04833984375","5491.04833984375"
"42920","5524.45361328125","5524.45361328125","5524.45361328125"
"42940","5759.97314453125","5759.97314453125","5759.97314453125"
"42960","6232.80224609375","6232.80224609375","6232.80224609375"
"42980","4883.78857421875","4883.78857421875","4883.78857421875"
"43000","5663.9609375","5663.9609375","5663.9609375"
"43020","5263.2060546875","5263.2060546875","5263.2060546875"
"43040","6264.54345703125","6264.54345703125","6264.54345703125"
"43060","5800.02587890625","5800.02587890625","5800.02587890625"
"43080","7415.14697265625","7415.14697265625","7415.14697265625"
"43100","5758.45166015625","5758.45166015625","5758.45166015625"
"43120","5770.5859375","5770.5859375","5770.5859375"
"43140","5455.53125","5455.53125","5455.53125"
"43160","6176.97021484375","6176.97021484375","6176.97021484375"
"43180","6156.3359375","6156.3359375","6156.3359375"
"43200","6215.2421875","6215.2421875","6215.2421875"
"43220","5831.6123046875","5831.6123046875","5831.6123046875"
"43240","5039.02099609375","5039.02099609375","5039.02099609375"
"43260","5825.6748046875","5825.6748046875","5825.6748046875"
"43280","5529.26416015625","5529.26416015625","5529.26416015625"
"43300","4904.86669921875","4904.86669921875","4904.86669921875"
"43320","5823.53271484375","5823.53271484375","5823.53271484375"
"43340","6808.26513671875","6808.26513671875","6808.26513671875"
"43360","5735.38916015625","5735.38916015625","5735.38916015625"
"43380","6959.26171875","6959.26171875","6959.26171875"
"43400","6191.86572265625","6191.86572265625","6191.86572265625"
"43420","5405.34716796875","5405.34716796875","5405.34716796875"
"43440","5618.802734375","5618.802734375","5618.802734375"
"43460","4516.16357421875","4516.16357421875","4516.16357421875"
"43480","5687.81640625","5687.81640625","5687.81640625"
"43500","5764.91162109375","5764.91162109375","5764.91162109375"
"43520","4566.71533203125","4566.71533203125","4566.71533203125"
"43540","5645.67919921875","5645.67919921875","5645.67919921875"
"43560","6018.92041015625","6018.92041015625","6018.92041015625"
"43580","5932.87939453125","5932.87939453125","5932.87939453125"
"43600","5561.48828125","5561.48828125","5561.48828125"
"43620","6788.39306640625","6788.39306640625","6788.39306640625"
"43640","4718.2314453125","4718.2314453125","4718.2314453125"
"43660","4615.8779296875","4615.8779296875","4615.8779296875"
"43680","6512.52490234375","6512.52490234375","6512.52490234375"
"43700","6517.82275390625","6517.82275390625","6517.82275390625"
"43720","5343.99560546875","5343.99560546875","5343.99560546875"
"43740","6335.4111328125","6335.4111328125","6335.4111328125"
"43760","5862.234375","5862.234375","5862.234375"
"43780","5223.5947265625","5223.5947265625","5223.5947265625"
"43800","5496.19873046875","5496.19873046875","5496.19873046875"
"43820","5749.7763671875","5749.7763671875","5749.7763671875"
"43840","5939.7001953125","5939.7001953125","5939.7001953125"
"43860","5402.93359375","5402.93359375","5402.93359375"
"43880","5091.580078125","5091.580078125","5091.580078125"
"43900","6410.6357421875","6410.6357421875","6410.6357421875"
"43920","6492.181640625","6492.181640625","6492.181640625"
"43940","4712.173828125","4712.173828125","4712.173828125"
"43960","4903.0947265625","4903.0947265625","4903.0947265625"
"43980","5176.35595703125","5176.35595703125","5176.35595703125"
"44000","6226.21240234375","6226.21240234375","6226.21240234375"
"44020","5885.0830078125","5885.0830078125","5885.0830078125"
"44040","5632.6181640625","5632.6181640625","5632.6181640625"
"44060","6395.509765625","6395.509765625","6395.509765625"
"44080","5602.96240234375","5602.96240234375","5602.96240234375"
"44100","5461.4541015625","5461.4541015625","5461.4541015625"
"44120","6026.3837890625","6026.3837890625","6026.3837890625"
"44140","5317.0146484375","5317.0146484375","5317.0146484375"
"44160","5856.291015625","5856.291015625","5856.291015625"
"44180","4861.3251953125","4861.3251953125","4861.3251953125"
"44200","5991.650390625","5991.650390625","5991.650390625"
"44220","6719.1279296875","6719.1279296875","6719.1279296875"
"44240","4503.04541015625","4503.04541015625","4503.04541015625"
"44260","5679.96728515625","5679.96728515625","5679.96728515625"
"44280","4998.8408203125","4998.8408203125","4998.8408203125"
"44300","5584.93212890625","5584.93212890625","5584.93212890625"
"44320","5420.72265625","5420.72265625","5420.72265625"
"44340","5260.06396484375","5260.06396484375","5260.06396484375"
"44360","4877.8505859375","4877.8505859375","4877.8505859375"
"44380","6075.431640625","6075.431640625","6075.431640625"
"44400","6717.7607421875","6717.7607421875","6717.7607421875"
"44420","5367.78466796875","5367.78466796875","5367.78466796875"
"44440","4796.85888671875","4796.85888671875","4796.85888671875"
"44460","5206.70068359375","5206.70068359375","5206.70068359375"
"44480","4385.8203125","4385.8203125","4385.8203125"
"44500","6846.72705078125","6846.72705078125","6846.72705078125"
"44520","5466.81103515625","5466.81103515625","5466.81103515625"
"44540","5904.8232421875","5904.8232421875","5904.8232421875"
"44560","5247.76123046875","5247.76123046875","5247.76123046875"
"44580","5033.32373046875","5033.32373046875","5033.32373046875"
"44600","5432.263671875","5432.263671875","5432.263671875"
"44620","5208.99267578125","5208.99267578125","5208.99267578125"
"44640","5193.3369140625","5193.3369140625","5193.3369140625"
"44660","6637.9111328125","6637.9111328125","6637.9111328125"
"44680","4678.10595703125","4678.10595703125","4678.10595703125"
"44700","5223.00146484375","5223.00146484375","5223.00146484375"
"44720","5113.0078125","5113.0078125","5113.0078125"
"44740","4727.1435546875","4727.1435546875","4727.1435546875"
"44760","4948.75439453125","4948.75439453125","4948.75439453125"
"44780","8292.16015625","8292.16015625","8292.16015625"
"44800","5681.15576171875","5681.15576171875","5681.15576171875"
"44820","6044.31982421875","6044.31982421875","6044.31982421875"
"44840","5142.74072265625","5142.74072265625","5142.74072265625"
"44860","5222.08740234375","5222.08740234375","5222.08740234375"
"44880","5144.26025390625","5144.26025390625","5144.26025390625"
"44900","5691.42431640625","5691.42431640625","5691.42431640625"
"44920","5829.39501953125","5829.39501953125","5829.39501953125"
"44940","5104.884765625","5104.884765625","5104.884765625"
"44960","4669.46826171875","4669.46826171875","4669.46826171875"
"44980","5413.19091796875","5413.19091796875","5413.19091796875"
"45000","5372.6142578125","5372.6142578125","5372.6142578125"
"45020","5386.787109375","5386.787109375","5386.787109375"
"45040","5712.32958984375","5712.32958984375","5712.32958984375"
"45060","4877.9375","4877.9375","4877.9375"
"45080","5635.8720703125","5635.8720703125","5635.8720703125"
"45100","5289.55419921875","5289.55419921875","5289.55419921875"
"45120","5845.150390625","5845.150390625","5845.150390625"
"45140","5212.48046875","5212.48046875","5212.48046875"
"45160","5487.32958984375","5487.32958984375","5487.32958984375"
"45180","5176.69482421875","5176.69482421875","5176.69482421875"
"45200","4904.091796875","4904.091796875","4904.091796875"
"45220","5700.21435546875","5700.21435546875","5700.21435546875"
"45240","5795.39599609375","5795.39599609375","5795.39599609375"
"45260","5153.841796875","5153.841796875","5153.841796875"
"45280","5479.578125","5479.578125","5479.578125"
"45300","5951.2568359375","5951.2568359375","5951.2568359375"
"45320","4861.78564453125","4861.78564453125","4861.78564453125"
"45340","5368.572265625","5368.572265625","5368.572265625"
"45360","5254.4970703125","5254.4970703125","5254.4970703125"
"45380","5002.28076171875","5002.28076171875","5002.28076171875"
"45400","6018.169921875","6018.169921875","6018.169921875"
"45420","6107.67626953125","6107.67626953125","6107.67626953125"
"45440","6247.20458984375","6247.20458984375","6247.20458984375"
"45460","4587.57666015625","4587.57666015625","4587.57666015625"
"45480","5580.39453125","5580.39453125","5580.39453125"
"45500","5176.86328125","5176.86328125","5176.86328125"
"45520","4849.3251953125","4849.3251953125","4849.3251953125"
"45540","5255.1103515625","5255.1103515625","5255.1103515625"
"45560","5512.28955078125","5512.28955078125","5512.28955078125"
"45580","5858.6708984375","5858.6708984375","5858.6708984375"
"45600","5534.85107421875","5534.85107421875","5534.85107421875"
"45620","5685.94287109375","5685.94287109375","5685.94287109375"
"45640","5676.05419921875","5676.05419921875","5676.05419921875"
"45660","5635.484375","5635.484375","5635.484375"
"45680","5837.5810546875","5837.5810546875","5837.5810546875"
"45700","5329.69287109375","5329.69287109375","5329.69287109375"
"45720","5064.595703125","5064.595703125","5064.595703125"
"45740","5559.0849609375","5559.0849609375","5559.0849609375"
"45760","5348.20849609375","5348.20849609375","5348.20849609375"
"45780","5922.26025390625","5922.26025390625","5922.26025390625"
"45800","5604.8583984375","5604.8583984375","5604.8583984375"
"45820","5618.1708984375","5618.1708984375","5618.1708984375"
"45840","6699.751953125","6699.751953125","6699.751953125"
"45860","5142.55224609375","5142.55224609375","5142.55224609375"
"45880","6161.66650390625","6161.66650390625","6161.66650390625"
"45900","5161.1318359375","5161.1318359375","5161.1318359375"
"45920","4985.88134765625","4985.88134765625","4985.88134765625"
"45940","5427.451171875","5427.451171875","5427.451171875"
"45960","5239.44677734375","5239.44677734375","5239.44677734375"
"45980","4903.6201171875","4903.6201171875","4903.6201171875"
"46000","5183.73974609375","5183.73974609375","5183.73974609375"
"46020","5725.611328125","5725.611328125","5725.611328125"
"46040","5444.2998046875","5444.2998046875","5444.2998046875"
"46060","4732.1474609375","4732.1474609375","4732.1474609375"
"46080","5552.19580078125","5552.19580078125","5552.19580078125"
"46100","5229.79296875","5229.79296875","5229.79296875"
"46120","5204.71533203125","5204.71533203125","5204.71533203125"
"46140","6097.4091796875","6097.4091796875","6097.4091796875"
"46160","5054.71533203125","5054.71533203125","5054.71533203125"
"46180","5283.13525390625","5283.13525390625","5283.13525390625"
"46200","4859.68798828125","4859.68798828125","4859.68798828125"
"46220","4861.2041015625","4861.2041015625","4861.2041015625"
"46240","4815.7587890625","4815.7587890625","4815.7587890625"
"46260","5132.8408203125","5132.8408203125","5132.8408203125"
"46280","5438.0576171875","5438.0576171875","5438.0576171875"
"46300","4632.25244140625","4632.25244140625","4632.25244140625"
"46320","5372.65087890625","5372.65087890625","5372.65087890625"
"46340","4800.40234375","4800.40234375","4800.40234375"
"46360","5168.0302734375","5168.0302734375","5168.0302734375"
"46380","4905.23095703125","4905.23095703125","4905.23095703125"
"46400","5938.51171875","5938.51171875","5938.51171875"
"46420","5269.21337890625","5269.21337890625","5269.21337890625"
"46440","4847.9072265625","4847.9072265625","4847.9072265625"
"46460","4205.01123046875","4205.01123046875","4205.01123046875"
"46480","4746.79931640625","4746.79931640625","4746.79931640625"
"46500","5012.494140625","5012.494140625","5012.494140625"
"46520","4469.724609375","4469.724609375","4469.724609375"
"46540","5142.6943359375","5142.6943359375","5142.6943359375"
"46560","5428.9775390625","5428.9775390625","5428.9775390625"
"46580","5592.607421875","5592.607421875","5592.607421875"
"46600","4193.1826171875","4193.1826171875","4193.1826171875"
"46620","5987.52392578125","5987.52392578125","5987.52392578125"
"46640","4439.8837890625","4439.8837890625","4439.8837890625"
"46660","4562.16748046875","4562.16748046875","4562.16748046875"
"46680","4845.162109375","4845.162109375","4845.162109375"
"46700","6011.33349609375","6011.33349609375","6011.33349609375"
"46720","4557.42138671875","4557.42138671875","4557.42138671875"
"46740","4721.5322265625","4721.5322265625","4721.5322265625"
"46760","4717.603515625","4717.603515625","4717.603515625"
"46780","5431.79150390625","5431.79150390625","5431.79150390625"
"46800","5257.126953125","5257.126953125","5257.126953125"
"46820","4514.42529296875","4514.42529296875","4514.42529296875"
"46840","5469.82080078125","5469.82080078125","5469.82080078125"
"46860","4232.50390625","4232.50390625","4232.50390625"
"46880","4761.35498046875","4761.35498046875","4761.35498046875"
"46900","4797.234375","4797.234375","4797.234375"
"46920","4188.7509765625","4188.7509765625","4188.7509765625"
"46940","5006.23779296875","5006.23779296875","5006.23779296875"
"46960","4553.61572265625","4553.61572265625","4553.61572265625"
"46980","4644.203125","4644.203125","4644.203125"
"47000","4900.2744140625","4900.2744140625","4900.2744140625"
"47020","4658.6669921875","4658.6669921875","4658.6669921875"
"47040","4891.2763671875","4891.2763671875","4891.2763671875"
"47060","4944.25341796875","4944.25341796875","4944.25341796875"
"47080","4794.33154296875","4794.33154296875","4794.33154296875"
"47100","5270.98046875","5270.98046875","5270.98046875"
"47120","5194.26513671875","5194.26513671875","5194.26513671875"
"47140","5301.82080078125","5301.82080078125","5301.82080078125"
"47160","4179.2685546875","4179.2685546875","4179.2685546875"
"47180","4345.20654296875","4345.20654296875","4345.20654296875"
"47200","5033.81005859375","5033.81005859375","5033.81005859375"
"47220","5219.8037109375","5219.8037109375","5219.8037109375"
"47240","5312.47314453125","5312.47314453125","5312.47314453125"
"47260","4718.484375","4718.484375","4718.484375"
"47280","5118.10791015625","5118.10791015625","5118.10791015625"
"47300","4937.5888671875","4937.5888671875","4937.5888671875"
"47320","3926.560791015625","3926.560791015625","3926.560791015625"
"47340","5021.2158203125","5021.2158203125","5021.2158203125"
"47360","4410.849609375","4410.849609375","4410.849609375"
"47380","4566.748046875","4566.748046875","4566.748046875"
"47400","5045.412109375","5045.412109375","5045.412109375"
"47420","4712.3017578125","4712.3017578125","4712.3017578125"
"47440","4734.30517578125","4734.30517578125","4734.30517578125"
"47460","5753.3125","5753.3125","5753.3125"
"47480","5615.41015625","5615.41015625","5615.41015625"
"47500","5166.1845703125","5166.1845703125","5166.1845703125"
"47520","4764.97412109375","4764.97412109375","4764.97412109375"
"47540","4857.93310546875","4857.93310546875","4857.93310546875"
"47560","4619.3701171875","4619.3701171875","4619.3701171875"
"47580","4830.6396484375","4830.6396484375","4830.6396484375"
"47600","5333.47802734375","5333.47802734375","5333.47802734375"
"47620","4621.435546875","4621.435546875","4621.435546875"
"47640","4930.83056640625","4930.83056640625","4930.83056640625"
"47660","4598.4775390625","4598.4775390625","4598.4775390625"
"47680","5103.81982421875","5103.81982421875","5103.81982421875"
"47700","4941.275390625","4941.275390625","4941.275390625"
"47720","5387.91015625","5387.91015625","5387.91015625"
"47740","5023.52880859375","5023.52880859375","5023.52880859375"
"47760","5163.416015625","5163.416015625","5163.416015625"
"47780","5410.85595703125","5410.85595703125","5410.85595703125"
"47800","4582.18896484375","4582.18896484375","4582.18896484375"
"47820","4357.59130859375","4357.59130859375","4357.59130859375"
"47840","4144.2001953125","4144.2001953125","4144.2001953125"
"47860","3957.140625","3957.140625","3957.140625"
"47880","4949.5654296875","4949.5654296875","4949.5654296875"
"47900","5374.14794921875","5374.14794921875","5374.14794921875"
"47920","4622.0390625","4622.0390625","4622.0390625"
"47940","4530.3857421875","4530.3857421875","4530.3857421875"
"47960","4097.078125","4097.078125","4097.078125"
"47980","5775.97705078125","5775.97705078125","5775.97705078125"
"48000","5505.0537109375","5505.0537109375","5505.0537109375"
"48020","4801.77197265625","4801.77197265625","4801.77197265625"
"48040","4648.19287109375","4648.19287109375","4648.19287109375"
"48060","4044.680908203125","4044.680908203125","4044.680908203125"
"48080","5038.53173828125","5038.53173828125","5038.53173828125"
"48100","4593.77685546875","4593.77685546875","4593.77685546875"
"48120","4431.8125","4431.8125","4431.8125"
"48140","4717.1865234375","4717.1865234375","4717.1865234375"
"48160","4767.93408203125","4767.93408203125","4767.93408203125"
"48180","4446.85546875","4446.85546875","4446.85546875"
"48200","4842.076171875","4842.076171875","4842.076171875"
"48220","5468.55615234375","5468.55615234375","5468.55615234375"
"48240","4462.43310546875","4462.43310546875","4462.43310546875"
"48260","4659.71484375","4659.71484375","4659.71484375"
"48280","4558.7236328125","4558.7236328125","4558.7236328125"
"48300","4932.357421875","4932.357421875","4932.357421875"
"48320","8259.0078125","8259.0078125","8259.0078125"
"48340","4719.802734375","4719.802734375","4719.802734375"
"48360","4820.064453125","4820.064453125","4820.064453125"
"48380","4473.25","4473.25","4473.25"
"48400","5218.60205078125","5218.60205078125","5218.60205078125"
"48420","5680.7451171875","5680.7451171875","5680.7451171875"
"48440","5061.986328125","5061.986328125","5061.986328125"
"48460","4566.83203125","4566.83203125","4566.83203125"
"48480","4667.0673828125","4667.0673828125","4667.0673828125"
"48500","5009.53515625","5009.53515625","5009.53515625"
"48520","5256.166015625","5256.166015625","5256.166015625"
"48540","4557.7451171875","4557.7451171875","4557.7451171875"
"48560","5019.3623046875","5019.3623046875","5019.3623046875"
"48580","4737.1376953125","4737.1376953125","4737.1376953125"
"48600","4601.1357421875","4601.1357421875","4601.1357421875"
"48620","5340.5625","5340.5625","5340.5625"
"48640","4272.4462890625","4272.4462890625","4272.4462890625"
"48660","4620.2138671875","4620.2138671875","4620.2138671875"
"48680","3981.255615234375","3981.255615234375","3981.255615234375"
"48700","4447.70166015625","4447.70166015625","4447.70166015625"
"48720","4313.37158203125","4313.37158203125","4313.37158203125"
"48740","4191.4794921875","4191.4794921875","4191.4794921875"
"48760","4699.4619140625","4699.4619140625","4699.4619140625"
"48780","5049.52734375","5049.52734375","5049.52734375"
"48800","4982.52587890625","4982.52587890625","4982.52587890625"
"48820","4333.5654296875","4333.5654296875","4333.5654296875"
"48840","5383.71337890625","5383.71337890625","5383.71337890625"
"48860","4413.04296875","4413.04296875","4413.04296875"
"48880","4967.39306640625","4967.39306640625","4967.39306640625"
"48900","4483.6005859375","4483.6005859375","4483.6005859375"
"48920","4704.478515625","4704.478515625","4704.478515625"
"48940","4096.61474609375","4096.61474609375","4096.61474609375"
"48960","4614.72607421875","4614.72607421875","4614.72607421875"
"48980","4489.58544921875","4489.58544921875","4489.58544921875"
"49000","4606.78271484375","4606.78271484375","4606.78271484375"
"49020","4603.6025390625","4603.6025390625","4603.6025390625"
"49040","4156.64794921875","4156.64794921875","4156.64794921875"
"49060","4201.24853515625","4201.24853515625","4201.24853515625"
"49080","4647.39990234375","4647.39990234375","4647.39990234375"
"49100","4664.18505859375","4664.18505859375","4664.18505859375"
"49120","5164.52197265625","5164.52197265625","5164.52197265625"
"49140","4967.45068359375","4967.45068359375","4967.45068359375"
"49160","4828.71044921875","4828.71044921875","4828.71044921875"
"49180","4704.85302734375","4704.85302734375","4704.85302734375"
"49200","4981.689453125","4981.689453125","4981.689453125"
"49220","4596.708984375","4596.708984375","4596.708984375"
"49240","5131.29150390625","5131.29150390625","5131.29150390625"
"49260","4669.90087890625","4669.90087890625","4669.90087890625"
"49280","4570.83642578125","4570.83642578125","4570.83642578125"
"49300","4714.38525390625","4714.38525390625","4714.38525390625"
"49320","4244.65869140625","4244.65869140625","4244.65869140625"
"49340","5273.341796875","5273.341796875","5273.341796875"
"49360","4678.33203125","4678.33203125","4678.33203125"
"49380","4503.29248046875","4503.29248046875","4503.29248046875"
"49400","4366.236328125","4366.236328125","4366.236328125"
"49420","4040.183349609375","4040.183349609375","4040.183349609375"
"49440","4817.541015625","4817.541015625","4817.541015625"
"49460","4815.37890625","4815.37890625","4815.37890625"
"49480","4791.2822265625","4791.2822265625","4791.2822265625"
"49500","5097.65380859375","5097.65380859375","5097.65380859375"
"49520","5112.88134765625","5112.88134765625","5112.88134765625"
"49540","4941.5234375","4941.5234375","4941.5234375"
"49560","5013.06298828125","5013.06298828125","5013.06298828125"
"49580","4301.05078125","4301.05078125","4301.05078125"
"49600","4529.3017578125","4529.3017578125","4529.3017578125"
"49620","4700.89892578125","4700.89892578125","4700.89892578125"
"49640","4133.74462890625","4133.74462890625","4133.74462890625"
"49660","4992.56787109375","4992.56787109375","4992.56787109375"
"49680","4962.5859375","4962.5859375","4962.5859375"
"49700","4671.4091796875","4671.4091796875","4671.4091796875"
"49720","4735.44775390625","4735.44775390625","4735.44775390625"
"49740","4273.609375","4273.609375","4273.609375"
"49760","4361.89501953125","4361.89501953125","4361.89501953125"
"49780","5314.2333984375","5314.2333984375","5314.2333984375"
