"Step","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm__MIN","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm__MAX"
"20120","12409.6611328125","12409.6611328125","12409.6611328125"
"20140","11354.357421875","11354.357421875","11354.357421875"
"20160","8957.041015625","8957.041015625","8957.041015625"
"20180","9195.7568359375","9195.7568359375","9195.7568359375"
"20200","7487.7529296875","7487.7529296875","7487.7529296875"
"20220","7896.013671875","7896.013671875","7896.013671875"
"20240","15837.345703125","15837.345703125","15837.345703125"
"20260","11217.7109375","11217.7109375","11217.7109375"
"20280","10019.5859375","10019.5859375","10019.5859375"
"20300","7407.61083984375","7407.61083984375","7407.61083984375"
"20320","7616.005859375","7616.005859375","7616.005859375"
"20340","9229.4775390625","9229.4775390625","9229.4775390625"
"20360","9341.521484375","9341.521484375","9341.521484375"
"20380","10740.5107421875","10740.5107421875","10740.5107421875"
"20400","9908.30078125","9908.30078125","9908.30078125"
"20420","8120.1669921875","8120.1669921875","8120.1669921875"
"20440","7434.43115234375","7434.43115234375","7434.43115234375"
"20460","7162.15478515625","7162.15478515625","7162.15478515625"
"20480","9065.5673828125","9065.5673828125","9065.5673828125"
"20500","8336.859375","8336.859375","8336.859375"
"20520","6816.2578125","6816.2578125","6816.2578125"
"20540","10014.1748046875","10014.1748046875","10014.1748046875"
"20560","7549.751953125","7549.751953125","7549.751953125"
"20580","8288.578125","8288.578125","8288.578125"
"20600","11847.43359375","11847.43359375","11847.43359375"
"20620","10605.8232421875","10605.8232421875","10605.8232421875"
"20640","9483.75390625","9483.75390625","9483.75390625"
"20660","8621.03515625","8621.03515625","8621.03515625"
"20680","9873.3671875","9873.3671875","9873.3671875"
"20700","11004.56640625","11004.56640625","11004.56640625"
"20720","10795.978515625","10795.978515625","10795.978515625"
"20740","10746.8701171875","10746.8701171875","10746.8701171875"
"20760","7162.2939453125","7162.2939453125","7162.2939453125"
"20780","10574.5830078125","10574.5830078125","10574.5830078125"
"20800","10292.4267578125","10292.4267578125","10292.4267578125"
"20820","11810.861328125","11810.861328125","11810.861328125"
"20840","9044.8603515625","9044.8603515625","9044.8603515625"
"20860","12008.4873046875","12008.4873046875","12008.4873046875"
"20880","8224.3974609375","8224.3974609375","8224.3974609375"
"20900","9664.43359375","9664.43359375","9664.43359375"
"20920","13024.1552734375","13024.1552734375","13024.1552734375"
"20940","10546.876953125","10546.876953125","10546.876953125"
"20960","10047.5","10047.5","10047.5"
"20980","10046.46484375","10046.46484375","10046.46484375"
"21000","8872.4365234375","8872.4365234375","8872.4365234375"
"21020","7155.2421875","7155.2421875","7155.2421875"
"21040","8499.9130859375","8499.9130859375","8499.9130859375"
"21060","9267.720703125","9267.720703125","9267.720703125"
"21080","11254.9765625","11254.9765625","11254.9765625"
"21100","13662.947265625","13662.947265625","13662.947265625"
"21120","10477.70703125","10477.70703125","10477.70703125"
"21140","13893.1533203125","13893.1533203125","13893.1533203125"
"21160","10199.7353515625","10199.7353515625","10199.7353515625"
"21180","9462.4599609375","9462.4599609375","9462.4599609375"
"21200","8033.38232421875","8033.38232421875","8033.38232421875"
"21220","8661.3818359375","8661.3818359375","8661.3818359375"
"21240","12057.095703125","12057.095703125","12057.095703125"
"21260","10553.8876953125","10553.8876953125","10553.8876953125"
"21280","10713.6494140625","10713.6494140625","10713.6494140625"
"21300","8179.396484375","8179.396484375","8179.396484375"
"21320","10941.0419921875","10941.0419921875","10941.0419921875"
"21340","9560.0458984375","9560.0458984375","9560.0458984375"
"21360","16666.7265625","16666.7265625","16666.7265625"
"21380","8177.10888671875","8177.10888671875","8177.10888671875"
"21400","9986.5419921875","9986.5419921875","9986.5419921875"
"21420","8924.51953125","8924.51953125","8924.51953125"
"21440","10993.86328125","10993.86328125","10993.86328125"
"21460","7969.380859375","7969.380859375","7969.380859375"
"21480","6424.5830078125","6424.5830078125","6424.5830078125"
"21500","7491.80126953125","7491.80126953125","7491.80126953125"
"21520","8810.2802734375","8810.2802734375","8810.2802734375"
"21540","9757.609375","9757.609375","9757.609375"
"21560","8132.22900390625","8132.22900390625","8132.22900390625"
"21580","9792.60546875","9792.60546875","9792.60546875"
"21600","8841.0625","8841.0625","8841.0625"
"21620","9429.7998046875","9429.7998046875","9429.7998046875"
"21640","7945.02685546875","7945.02685546875","7945.02685546875"
"21660","8898.220703125","8898.220703125","8898.220703125"
"21680","14110.8291015625","14110.8291015625","14110.8291015625"
"21700","10486.052734375","10486.052734375","10486.052734375"
"21720","6779.39404296875","6779.39404296875","6779.39404296875"
"21740","8729.3642578125","8729.3642578125","8729.3642578125"
"21760","9345.8046875","9345.8046875","9345.8046875"
"21780","10748.18359375","10748.18359375","10748.18359375"
"21800","10038.7919921875","10038.7919921875","10038.7919921875"
"21820","8783.5947265625","8783.5947265625","8783.5947265625"
"21840","11325.296875","11325.296875","11325.296875"
"21860","10075.5380859375","10075.5380859375","10075.5380859375"
"21880","8741.28515625","8741.28515625","8741.28515625"
"21900","11526.9453125","11526.9453125","11526.9453125"
"21920","8598.4609375","8598.4609375","8598.4609375"
"21940","9327.3349609375","9327.3349609375","9327.3349609375"
"21960","8505.5048828125","8505.5048828125","8505.5048828125"
"21980","9467.9482421875","9467.9482421875","9467.9482421875"
"22000","8257.783203125","8257.783203125","8257.783203125"
"22020","9245.880859375","9245.880859375","9245.880859375"
"22040","9058.9443359375","9058.9443359375","9058.9443359375"
"22060","8836.478515625","8836.478515625","8836.478515625"
"22080","10548.45703125","10548.45703125","10548.45703125"
"22100","8812.841796875","8812.841796875","8812.841796875"
"22120","10812.310546875","10812.310546875","10812.310546875"
"22140","10661.865234375","10661.865234375","10661.865234375"
"22160","8308.791015625","8308.791015625","8308.791015625"
"22180","6384.25439453125","6384.25439453125","6384.25439453125"
"22200","9733.7705078125","9733.7705078125","9733.7705078125"
"22220","8860.21484375","8860.21484375","8860.21484375"
"22240","8725.4716796875","8725.4716796875","8725.4716796875"
"22260","8074.591796875","8074.591796875","8074.591796875"
"22280","9605.51171875","9605.51171875","9605.51171875"
"22300","14264.255859375","14264.255859375","14264.255859375"
"22320","10886.751953125","10886.751953125","10886.751953125"
"22340","6775.0888671875","6775.0888671875","6775.0888671875"
"22360","7857.97119140625","7857.97119140625","7857.97119140625"
"22380","10208.197265625","10208.197265625","10208.197265625"
"22400","10000.1943359375","10000.1943359375","10000.1943359375"
"22420","8252.5126953125","8252.5126953125","8252.5126953125"
"22440","7145.0439453125","7145.0439453125","7145.0439453125"
"22460","8858.4013671875","8858.4013671875","8858.4013671875"
"22480","9193.33984375","9193.33984375","9193.33984375"
"22500","12470.482421875","12470.482421875","12470.482421875"
"22520","17899.080078125","17899.080078125","17899.080078125"
"22540","10080.50390625","10080.50390625","10080.50390625"
"22560","9216.7841796875","9216.7841796875","9216.7841796875"
"22580","7775.17041015625","7775.17041015625","7775.17041015625"
"22600","9387.5341796875","9387.5341796875","9387.5341796875"
"22620","8655.1064453125","8655.1064453125","8655.1064453125"
"22640","11760.46484375","11760.46484375","11760.46484375"
"22660","10128.720703125","10128.720703125","10128.720703125"
"22680","10891.1494140625","10891.1494140625","10891.1494140625"
"22700","8925.798828125","8925.798828125","8925.798828125"
"22720","12521.3837890625","12521.3837890625","12521.3837890625"
"22740","7962.84375","7962.84375","7962.84375"
"22760","8247.1259765625","8247.1259765625","8247.1259765625"
"22780","9339.271484375","9339.271484375","9339.271484375"
"22800","14539.89453125","14539.89453125","14539.89453125"
"22820","8772.8935546875","8772.8935546875","8772.8935546875"
"22840","7425.2666015625","7425.2666015625","7425.2666015625"
"22860","8429.7548828125","8429.7548828125","8429.7548828125"
"22880","11607.6845703125","11607.6845703125","11607.6845703125"
"22900","10704.7900390625","10704.7900390625","10704.7900390625"
"22920","7855.61376953125","7855.61376953125","7855.61376953125"
"22940","7250.9267578125","7250.9267578125","7250.9267578125"
"22960","7219.0380859375","7219.0380859375","7219.0380859375"
"22980","8380.2314453125","8380.2314453125","8380.2314453125"
"23000","7454.68408203125","7454.68408203125","7454.68408203125"
"23020","8966.1376953125","8966.1376953125","8966.1376953125"
"23040","7100.140625","7100.140625","7100.140625"
"23060","12423.138671875","12423.138671875","12423.138671875"
"23080","7023.92333984375","7023.92333984375","7023.92333984375"
"23100","11438.232421875","11438.232421875","11438.232421875"
"23120","9976.193359375","9976.193359375","9976.193359375"
"23140","9051.8037109375","9051.8037109375","9051.8037109375"
"23160","13122.9013671875","13122.9013671875","13122.9013671875"
"23180","6000.48583984375","6000.48583984375","6000.48583984375"
"23200","10085.21484375","10085.21484375","10085.21484375"
"23220","8373.76171875","8373.76171875","8373.76171875"
"23240","7614.916015625","7614.916015625","7614.916015625"
"23260","8235.4716796875","8235.4716796875","8235.4716796875"
"23280","9817.4404296875","9817.4404296875","9817.4404296875"
"23300","8219.3349609375","8219.3349609375","8219.3349609375"
"23320","8199.2294921875","8199.2294921875","8199.2294921875"
"23340","8773.77734375","8773.77734375","8773.77734375"
"23360","10901.8408203125","10901.8408203125","10901.8408203125"
"23380","9614.5244140625","9614.5244140625","9614.5244140625"
"23400","11337.0546875","11337.0546875","11337.0546875"
"23420","9991.064453125","9991.064453125","9991.064453125"
"23440","9632.2734375","9632.2734375","9632.2734375"
"23460","8191.162109375","8191.162109375","8191.162109375"
"23480","6744.8154296875","6744.8154296875","6744.8154296875"
"23500","8562.986328125","8562.986328125","8562.986328125"
"23520","12207.896484375","12207.896484375","12207.896484375"
"23540","9679.0380859375","9679.0380859375","9679.0380859375"
"23560","8492.5283203125","8492.5283203125","8492.5283203125"
"23580","8319.4365234375","8319.4365234375","8319.4365234375"
"23600","9758.2412109375","9758.2412109375","9758.2412109375"
"23620","10561.9775390625","10561.9775390625","10561.9775390625"
"23640","11590.927734375","11590.927734375","11590.927734375"
"23660","9635.3701171875","9635.3701171875","9635.3701171875"
"23680","8147.6796875","8147.6796875","8147.6796875"
"23700","7054.53515625","7054.53515625","7054.53515625"
"23720","10803.947265625","10803.947265625","10803.947265625"
"23740","8204.890625","8204.890625","8204.890625"
"23760","10491.1337890625","10491.1337890625","10491.1337890625"
"23780","13632.234375","13632.234375","13632.234375"
"23800","9568.0029296875","9568.0029296875","9568.0029296875"
"23820","8930.2685546875","8930.2685546875","8930.2685546875"
"23840","11398.2119140625","11398.2119140625","11398.2119140625"
"23860","9209.8984375","9209.8984375","9209.8984375"
"23880","10004.21484375","10004.21484375","10004.21484375"
"23900","9924.955078125","9924.955078125","9924.955078125"
"23920","8627.0546875","8627.0546875","8627.0546875"
"23940","8480.12890625","8480.12890625","8480.12890625"
"23960","15144.18359375","15144.18359375","15144.18359375"
"23980","9080.5888671875","9080.5888671875","9080.5888671875"
"24000","8684.2392578125","8684.2392578125","8684.2392578125"
"24020","8059.04248046875","8059.04248046875","8059.04248046875"
"24040","11027.2294921875","11027.2294921875","11027.2294921875"
"24060","7676.69921875","7676.69921875","7676.69921875"
"24080","10458.595703125","10458.595703125","10458.595703125"
"24100","10184.6484375","10184.6484375","10184.6484375"
"24120","7248.8583984375","7248.8583984375","7248.8583984375"
"24140","13608.720703125","13608.720703125","13608.720703125"
"24160","7516.68359375","7516.68359375","7516.68359375"
"24180","8523.6650390625","8523.6650390625","8523.6650390625"
"24200","8561.2783203125","8561.2783203125","8561.2783203125"
"24220","10667.0908203125","10667.0908203125","10667.0908203125"
"24240","11030.017578125","11030.017578125","11030.017578125"
"24260","7649.1884765625","7649.1884765625","7649.1884765625"
"24280","9088.7587890625","9088.7587890625","9088.7587890625"
"24300","10298.8515625","10298.8515625","10298.8515625"
"24320","10385.4892578125","10385.4892578125","10385.4892578125"
"24340","7579.11474609375","7579.11474609375","7579.11474609375"
"24360","8094.49658203125","8094.49658203125","8094.49658203125"
"24380","13093.62109375","13093.62109375","13093.62109375"
"24400","8355.99609375","8355.99609375","8355.99609375"
"24420","11248.2080078125","11248.2080078125","11248.2080078125"
"24440","8910.6796875","8910.6796875","8910.6796875"
"24460","9031.2041015625","9031.2041015625","9031.2041015625"
"24480","8152.9736328125","8152.9736328125","8152.9736328125"
"24500","12263.1376953125","12263.1376953125","12263.1376953125"
"24520","10383.2734375","10383.2734375","10383.2734375"
"24540","8246.455078125","8246.455078125","8246.455078125"
"24560","10068.12109375","10068.12109375","10068.12109375"
"24580","9875.1640625","9875.1640625","9875.1640625"
"24600","8236.453125","8236.453125","8236.453125"
"24620","9308.0927734375","9308.0927734375","9308.0927734375"
"24640","9829.9765625","9829.9765625","9829.9765625"
"24660","10044.015625","10044.015625","10044.015625"
"24680","10086.7216796875","10086.7216796875","10086.7216796875"
"24700","10101.056640625","10101.056640625","10101.056640625"
"24720","8114.041015625","8114.041015625","8114.041015625"
"24740","7930.75390625","7930.75390625","7930.75390625"
"24760","8571.5478515625","8571.5478515625","8571.5478515625"
"24780","8467.056640625","8467.056640625","8467.056640625"
"24800","9344.8505859375","9344.8505859375","9344.8505859375"
"24820","9020.65234375","9020.65234375","9020.65234375"
"24840","9029.7431640625","9029.7431640625","9029.7431640625"
"24860","11318.9716796875","11318.9716796875","11318.9716796875"
"24880","9156.671875","9156.671875","9156.671875"
"24900","6280.12646484375","6280.12646484375","6280.12646484375"
"24920","6983.2041015625","6983.2041015625","6983.2041015625"
"24940","6324.869140625","6324.869140625","6324.869140625"
"24960","13666.98828125","13666.98828125","13666.98828125"
"24980","8116.29248046875","8116.29248046875","8116.29248046875"
"25000","9237.92578125","9237.92578125","9237.92578125"
"25020","8223.9951171875","8223.9951171875","8223.9951171875"
"25040","9748.5439453125","9748.5439453125","9748.5439453125"
"25060","8482.8017578125","8482.8017578125","8482.8017578125"
"25080","10156.5556640625","10156.5556640625","10156.5556640625"
"25100","10393.462890625","10393.462890625","10393.462890625"
"25120","9197.74609375","9197.74609375","9197.74609375"
"25140","9503.1318359375","9503.1318359375","9503.1318359375"
"25160","8785.52734375","8785.52734375","8785.52734375"
"25180","9512.9375","9512.9375","9512.9375"
"25200","7835.84912109375","7835.84912109375","7835.84912109375"
"25220","7334.28564453125","7334.28564453125","7334.28564453125"
"25240","12529.4375","12529.4375","12529.4375"
"25260","8649.8671875","8649.8671875","8649.8671875"
"25280","8371.591796875","8371.591796875","8371.591796875"
"25300","6787.65478515625","6787.65478515625","6787.65478515625"
"25320","8554.919921875","8554.919921875","8554.919921875"
"25340","7741.16259765625","7741.16259765625","7741.16259765625"
"25360","8026.08984375","8026.08984375","8026.08984375"
"25380","10813.7958984375","10813.7958984375","10813.7958984375"
"25400","9274.8857421875","9274.8857421875","9274.8857421875"
"25420","7132.146484375","7132.146484375","7132.146484375"
"25440","8197.3876953125","8197.3876953125","8197.3876953125"
"25460","10808.525390625","10808.525390625","10808.525390625"
"25480","12021.4287109375","12021.4287109375","12021.4287109375"
"25500","10189.654296875","10189.654296875","10189.654296875"
"25520","10030.9501953125","10030.9501953125","10030.9501953125"
"25540","10442.3837890625","10442.3837890625","10442.3837890625"
"25560","10309.5078125","10309.5078125","10309.5078125"
"25580","9293.6171875","9293.6171875","9293.6171875"
"25600","11731.0859375","11731.0859375","11731.0859375"
"25620","9796.685546875","9796.685546875","9796.685546875"
"25640","11303.9853515625","11303.9853515625","11303.9853515625"
"25660","7757.77734375","7757.77734375","7757.77734375"
"25680","7520.55859375","7520.55859375","7520.55859375"
"25700","6059.10498046875","6059.10498046875","6059.10498046875"
"25720","9978.8544921875","9978.8544921875","9978.8544921875"
"25740","9837.44140625","9837.44140625","9837.44140625"
"25760","8435.7392578125","8435.7392578125","8435.7392578125"
"25780","10308.724609375","10308.724609375","10308.724609375"
"25800","11121.7060546875","11121.7060546875","11121.7060546875"
"25820","8611.4189453125","8611.4189453125","8611.4189453125"
"25840","8890.5302734375","8890.5302734375","8890.5302734375"
"25860","8717.0751953125","8717.0751953125","8717.0751953125"
"25880","8950.5185546875","8950.5185546875","8950.5185546875"
"25900","7383.84619140625","7383.84619140625","7383.84619140625"
"25920","8090.2197265625","8090.2197265625","8090.2197265625"
"25940","9775.76953125","9775.76953125","9775.76953125"
"25960","8082.87646484375","8082.87646484375","8082.87646484375"
"25980","8052.8486328125","8052.8486328125","8052.8486328125"
"26000","10024.4951171875","10024.4951171875","10024.4951171875"
"26020","9022.4248046875","9022.4248046875","9022.4248046875"
"26040","10878.5078125","10878.5078125","10878.5078125"
"26060","11297.96875","11297.96875","11297.96875"
"26080","14136.6064453125","14136.6064453125","14136.6064453125"
"26100","8343.8154296875","8343.8154296875","8343.8154296875"
"26120","7807.26220703125","7807.26220703125","7807.26220703125"
"26140","6749.279296875","6749.279296875","6749.279296875"
"26160","10731.111328125","10731.111328125","10731.111328125"
"26180","12422.9462890625","12422.9462890625","12422.9462890625"
"26200","10838.3427734375","10838.3427734375","10838.3427734375"
"26220","10347.974609375","10347.974609375","10347.974609375"
"26240","10493.64453125","10493.64453125","10493.64453125"
"26260","10318.4921875","10318.4921875","10318.4921875"
"26280","9440.0673828125","9440.0673828125","9440.0673828125"
"26300","12053.6259765625","12053.6259765625","12053.6259765625"
"26320","7584.06103515625","7584.06103515625","7584.06103515625"
"26340","10227.4892578125","10227.4892578125","10227.4892578125"
"26360","8739.880859375","8739.880859375","8739.880859375"
"26380","10383.720703125","10383.720703125","10383.720703125"
"26400","9767.1376953125","9767.1376953125","9767.1376953125"
"26420","9205.59375","9205.59375","9205.59375"
"26440","9350.4921875","9350.4921875","9350.4921875"
"26460","7797.873046875","7797.873046875","7797.873046875"
"26480","12059.4814453125","12059.4814453125","12059.4814453125"
"26500","7286.16552734375","7286.16552734375","7286.16552734375"
"26520","9253.427734375","9253.427734375","9253.427734375"
"26540","7575.66064453125","7575.66064453125","7575.66064453125"
"26560","8934.1337890625","8934.1337890625","8934.1337890625"
"26580","9928.08203125","9928.08203125","9928.08203125"
"26600","11391.6943359375","11391.6943359375","11391.6943359375"
"26620","11494.982421875","11494.982421875","11494.982421875"
"26640","8410.1923828125","8410.1923828125","8410.1923828125"
"26660","8523.953125","8523.953125","8523.953125"
"26680","9244.927734375","9244.927734375","9244.927734375"
"26700","8086.5029296875","8086.5029296875","8086.5029296875"
"26720","10559.626953125","10559.626953125","10559.626953125"
"26740","9083.41015625","9083.41015625","9083.41015625"
"26760","8229.34765625","8229.34765625","8229.34765625"
"26780","10680.6005859375","10680.6005859375","10680.6005859375"
"26800","9180.8916015625","9180.8916015625","9180.8916015625"
"26820","7380.501953125","7380.501953125","7380.501953125"
"26840","8059.7724609375","8059.7724609375","8059.7724609375"
"26860","10185.7890625","10185.7890625","10185.7890625"
"26880","8761.5263671875","8761.5263671875","8761.5263671875"
"26900","9149.6259765625","9149.6259765625","9149.6259765625"
"26920","9887.9619140625","9887.9619140625","9887.9619140625"
"26940","7459.45458984375","7459.45458984375","7459.45458984375"
"26960","10704.705078125","10704.705078125","10704.705078125"
"26980","9583.646484375","9583.646484375","9583.646484375"
"27000","9836.291015625","9836.291015625","9836.291015625"
"27020","9797.5830078125","9797.5830078125","9797.5830078125"
"27040","7026.166015625","7026.166015625","7026.166015625"
"27060","7785.64453125","7785.64453125","7785.64453125"
"27080","9995.8857421875","9995.8857421875","9995.8857421875"
"27100","7605.0078125","7605.0078125","7605.0078125"
"27120","7606.744140625","7606.744140625","7606.744140625"
"27140","13157.412109375","13157.412109375","13157.412109375"
"27160","7194.3583984375","7194.3583984375","7194.3583984375"
"27180","8993.712890625","8993.712890625","8993.712890625"
"27200","8690.8740234375","8690.8740234375","8690.8740234375"
"27220","6556.24658203125","6556.24658203125","6556.24658203125"
"27240","9537.87890625","9537.87890625","9537.87890625"
"27260","8842.3642578125","8842.3642578125","8842.3642578125"
"27280","9070.6025390625","9070.6025390625","9070.6025390625"
"27300","9254.875","9254.875","9254.875"
"27320","8089.30029296875","8089.30029296875","8089.30029296875"
"27340","10453.2275390625","10453.2275390625","10453.2275390625"
"27360","8366.9130859375","8366.9130859375","8366.9130859375"
"27380","11260.6630859375","11260.6630859375","11260.6630859375"
"27400","10171.435546875","10171.435546875","10171.435546875"
"27420","7780.03271484375","7780.03271484375","7780.03271484375"
"27440","10976.16015625","10976.16015625","10976.16015625"
"27460","6145.005859375","6145.005859375","6145.005859375"
"27480","11267.3720703125","11267.3720703125","11267.3720703125"
"27500","10751.041015625","10751.041015625","10751.041015625"
"27520","8820.4521484375","8820.4521484375","8820.4521484375"
"27540","8287.2451171875","8287.2451171875","8287.2451171875"
"27560","9074.189453125","9074.189453125","9074.189453125"
"27580","12626.1240234375","12626.1240234375","12626.1240234375"
"27600","9244.9580078125","9244.9580078125","9244.9580078125"
"27620","11055.5830078125","11055.5830078125","11055.5830078125"
"27640","7599.81201171875","7599.81201171875","7599.81201171875"
"27660","9094.5830078125","9094.5830078125","9094.5830078125"
"27680","7914.50732421875","7914.50732421875","7914.50732421875"
"27700","9653.2490234375","9653.2490234375","9653.2490234375"
"27720","8763.9765625","8763.9765625","8763.9765625"
"27740","12910.703125","12910.703125","12910.703125"
"27760","8286.33203125","8286.33203125","8286.33203125"
"27780","11811.0244140625","11811.0244140625","11811.0244140625"
"27800","10148.974609375","10148.974609375","10148.974609375"
"27820","6294.2900390625","6294.2900390625","6294.2900390625"
"27840","13766.857421875","13766.857421875","13766.857421875"
"27860","8090.869140625","8090.869140625","8090.869140625"
"27880","8817.396484375","8817.396484375","8817.396484375"
"27900","6572.63818359375","6572.63818359375","6572.63818359375"
"27920","7613.8310546875","7613.8310546875","7613.8310546875"
"27940","11723.654296875","11723.654296875","11723.654296875"
"27960","10111.548828125","10111.548828125","10111.548828125"
"27980","9483.19921875","9483.19921875","9483.19921875"
"28000","7696.78125","7696.78125","7696.78125"
"28020","8115.728515625","8115.728515625","8115.728515625"
"28040","7679.6669921875","7679.6669921875","7679.6669921875"
"28060","8089.5","8089.5","8089.5"
"28080","7934.6005859375","7934.6005859375","7934.6005859375"
"28100","8339.4345703125","8339.4345703125","8339.4345703125"
"28120","10457.48828125","10457.48828125","10457.48828125"
"28140","11894.6181640625","11894.6181640625","11894.6181640625"
"28160","9175.50390625","9175.50390625","9175.50390625"
"28180","6790.83740234375","6790.83740234375","6790.83740234375"
"28200","9207.6689453125","9207.6689453125","9207.6689453125"
"28220","7561.95166015625","7561.95166015625","7561.95166015625"
"28240","6458.32470703125","6458.32470703125","6458.32470703125"
"28260","8357.8388671875","8357.8388671875","8357.8388671875"
"28280","9148.208984375","9148.208984375","9148.208984375"
"28300","8242.1875","8242.1875","8242.1875"
"28320","10374.1728515625","10374.1728515625","10374.1728515625"
"28340","9321.8681640625","9321.8681640625","9321.8681640625"
"28360","10235.779296875","10235.779296875","10235.779296875"
"28380","7873.5302734375","7873.5302734375","7873.5302734375"
"28400","7296.00439453125","7296.00439453125","7296.00439453125"
"28420","8645.04296875","8645.04296875","8645.04296875"
"28440","9200.65625","9200.65625","9200.65625"
"28460","10504.1806640625","10504.1806640625","10504.1806640625"
"28480","6422.37939453125","6422.37939453125","6422.37939453125"
"28500","10497.45703125","10497.45703125","10497.45703125"
"28520","8199.9736328125","8199.9736328125","8199.9736328125"
"28540","11391.3388671875","11391.3388671875","11391.3388671875"
"28560","14039.162109375","14039.162109375","14039.162109375"
"28580","9454.109375","9454.109375","9454.109375"
"28600","9510.5625","9510.5625","9510.5625"
"28620","6515.78466796875","6515.78466796875","6515.78466796875"
"28640","10082.34375","10082.34375","10082.34375"
"28660","8336.224609375","8336.224609375","8336.224609375"
"28680","13311.1298828125","13311.1298828125","13311.1298828125"
"28700","7697.2861328125","7697.2861328125","7697.2861328125"
"28720","11637.53125","11637.53125","11637.53125"
"28740","9306.693359375","9306.693359375","9306.693359375"
"28760","9323.27734375","9323.27734375","9323.27734375"
"28780","7866.3076171875","7866.3076171875","7866.3076171875"
"28800","9620.703125","9620.703125","9620.703125"
"28820","8018.869140625","8018.869140625","8018.869140625"
"28840","10860.3818359375","10860.3818359375","10860.3818359375"
"28860","10245.5595703125","10245.5595703125","10245.5595703125"
"28880","10110.5615234375","10110.5615234375","10110.5615234375"
"28900","8593.732421875","8593.732421875","8593.732421875"
"28920","7072.7236328125","7072.7236328125","7072.7236328125"
"28940","9027.021484375","9027.021484375","9027.021484375"
"28960","8297.791015625","8297.791015625","8297.791015625"
"28980","9236.5283203125","9236.5283203125","9236.5283203125"
"29000","9308.4658203125","9308.4658203125","9308.4658203125"
"29020","9658.861328125","9658.861328125","9658.861328125"
"29040","9225.23046875","9225.23046875","9225.23046875"
"29060","10314.9248046875","10314.9248046875","10314.9248046875"
"29080","8855.1533203125","8855.1533203125","8855.1533203125"
"29100","7726.73095703125","7726.73095703125","7726.73095703125"
"29120","10953.2001953125","10953.2001953125","10953.2001953125"
"29140","7494.80322265625","7494.80322265625","7494.80322265625"
"29160","8064.43115234375","8064.43115234375","8064.43115234375"
"29180","9285.1591796875","9285.1591796875","9285.1591796875"
"29200","7833.8369140625","7833.8369140625","7833.8369140625"
"29220","6823.83984375","6823.83984375","6823.83984375"
"29240","8349.341796875","8349.341796875","8349.341796875"
"29260","8824.4765625","8824.4765625","8824.4765625"
"29280","8816.431640625","8816.431640625","8816.431640625"
"29300","11944.19921875","11944.19921875","11944.19921875"
"29320","8594.9541015625","8594.9541015625","8594.9541015625"
"29340","7370.81640625","7370.81640625","7370.81640625"
"29360","7370.60888671875","7370.60888671875","7370.60888671875"
"29380","7019.55126953125","7019.55126953125","7019.55126953125"
"29400","8983.75390625","8983.75390625","8983.75390625"
"29420","14809.0849609375","14809.0849609375","14809.0849609375"
"29440","8443.0908203125","8443.0908203125","8443.0908203125"
"29460","7342.06787109375","7342.06787109375","7342.06787109375"
"29480","9153.2626953125","9153.2626953125","9153.2626953125"
"29500","10354.7236328125","10354.7236328125","10354.7236328125"
"29520","11012.1025390625","11012.1025390625","11012.1025390625"
"29540","10771.154296875","10771.154296875","10771.154296875"
"29560","8821.3466796875","8821.3466796875","8821.3466796875"
"29580","9614.359375","9614.359375","9614.359375"
"29600","7650.66845703125","7650.66845703125","7650.66845703125"
"29620","8967.2724609375","8967.2724609375","8967.2724609375"
"29640","7692.56689453125","7692.56689453125","7692.56689453125"
"29660","8900.5595703125","8900.5595703125","8900.5595703125"
"29680","9226.3154296875","9226.3154296875","9226.3154296875"
"29700","9145.3369140625","9145.3369140625","9145.3369140625"
"29720","7326.56982421875","7326.56982421875","7326.56982421875"
"29740","10677.611328125","10677.611328125","10677.611328125"
"29760","8459.8359375","8459.8359375","8459.8359375"
"29780","9326.1689453125","9326.1689453125","9326.1689453125"
"29800","10186.947265625","10186.947265625","10186.947265625"
"29820","10158.4130859375","10158.4130859375","10158.4130859375"
"29840","8709.921875","8709.921875","8709.921875"
"29860","8663.6494140625","8663.6494140625","8663.6494140625"
"29880","6937.57861328125","6937.57861328125","6937.57861328125"
"29900","10426.2822265625","10426.2822265625","10426.2822265625"
"29920","13062.173828125","13062.173828125","13062.173828125"
"29940","9134.51953125","9134.51953125","9134.51953125"
"29960","9145.1435546875","9145.1435546875","9145.1435546875"
"29980","7275.01611328125","7275.01611328125","7275.01611328125"
"30000","11253.607421875","11253.607421875","11253.607421875"
"30020","7497.85791015625","7497.85791015625","7497.85791015625"
"30040","8154.37158203125","8154.37158203125","8154.37158203125"
"30060","12013.3115234375","12013.3115234375","12013.3115234375"
"30080","9461.189453125","9461.189453125","9461.189453125"
"30100","7984.10595703125","7984.10595703125","7984.10595703125"
"30120","6914.72412109375","6914.72412109375","6914.72412109375"
"30140","7526.91845703125","7526.91845703125","7526.91845703125"
"30160","10926.1025390625","10926.1025390625","10926.1025390625"
"30180","6648.56298828125","6648.56298828125","6648.56298828125"
